Block Type,96well,,,,,,,,,,,,,,,,,,,
Chemistry,TAQMAN,,,,,,,,,,,,,,,,,,,
Experiment File Name,D:\Applied Biosystems\StepOne Software v2.1\experiments\Ana\Panama\Pdam_Plate8.eds,,,,,,,,,,,,,,,,,,,
Experiment Run End Time,2016-10-10 17:31:56 PM EDT,,,,,,,,,,,,,,,,,,,
Instrument Type,steponeplus,,,,,,,,,,,,,,,,,,,
Passive Reference,ROX,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,,,,
Well,Sample Name,Target Name,Task,Reporter,Quencher,Cт,Cт Mean,Cт SD,Quantity,Quantity Mean,Quantity SD,Automatic Ct Threshold,Ct Threshold,Automatic Baseline,Baseline Start,Baseline End,Comments,HIGHSD,NOAMP,EXPFAIL
B3,Pdam_369-1_14,Pdam,UNKNOWN,FAM,NFQ-MGB,24.2708320618,24.4018268585,0.1852546185,,,,0,0.01,1,3,23,,N,N,N
B4,Pdam_369-1_15,Pdam,UNKNOWN,FAM,NFQ-MGB,21.7678546906,22.0815620422,0.4436505437,,,,0,0.01,1,3,21,,N,N,N
B5,Pdam_372-1_14,Pdam,UNKNOWN,FAM,NFQ-MGB,21.3449668884,21.3055000305,0.0558159128,,,,0,0.01,1,3,20,,N,N,N
B6,Pdam_372-1_15,Pdam,UNKNOWN,FAM,NFQ-MGB,20.2927722931,20.6463699341,0.500061214,,,,0,0.01,1,3,19,,Y,N,N
B7,Pdam_374-1_14,Pdam,UNKNOWN,FAM,NFQ-MGB,21.2796554565,21.3992996216,0.1692010462,,,,0,0.01,1,3,20,,N,N,N
B8,Pdam_374-1_15,Pdam,UNKNOWN,FAM,NFQ-MGB,21.2653713226,21.3265686035,0.0865446776,,,,0,0.01,1,3,20,,N,N,N
B9,Pdam_377-1_14,Pdam,UNKNOWN,FAM,NFQ-MGB,21.6588287354,21.8952903748,0.3344086111,,,,0,0.01,1,3,20,,N,N,N
B10,Pdam_377-1_15,Pdam,UNKNOWN,FAM,NFQ-MGB,28.349615097,25.3302536011,4.2700233459,,,,0,0.01,1,3,27,,Y,N,N
B11,Pdam_379-2_14,Pdam,UNKNOWN,FAM,NFQ-MGB,20.6039485931,21.7157478333,1.5723215342,,,,0,0.01,1,3,20,,Y,N,N
B12,Pdam_364-1_14,C,UNKNOWN,VIC,NFQ-MGB,23.2386302948,23.1662158966,0.1024094224,,,,0,0.01,1,3,22,,N,N,Y
B12,Pdam_364-1_14,D,UNKNOWN,FAM,NFQ-MGB,Undetermined,,,,,,0,0.01,1,3,39,,N,N,Y
C1,Pdam_364-1_14,Pdam,UNKNOWN,FAM,NFQ-MGB,22.3831520081,22.3372535706,0.0649088472,,,,0,0.01,1,3,21,,N,N,N
C2,Pdam_367-1_15,C,UNKNOWN,VIC,NFQ-MGB,38.0775794983,36.9024543762,1.6618778706,,,,0,0.01,1,3,39,,Y,N,Y
C2,Pdam_367-1_15,D,UNKNOWN,FAM,NFQ-MGB,22.5657939911,22.5464324951,0.0273826383,,,,0,0.01,1,3,21,,Y,N,Y
C3,Pdam_369-1_14,C,UNKNOWN,VIC,NFQ-MGB,23.6733875275,23.9965209961,0.4569783807,,,,0,0.01,1,3,23,,N,N,N
C3,Pdam_369-1_14,D,UNKNOWN,FAM,NFQ-MGB,38.133731842,37.8652801514,0.379650712,,,,0,0.01,1,3,35,,N,N,N
C4,Pdam_369-1_15,C,UNKNOWN,VIC,NFQ-MGB,23.8715496063,23.7960929871,0.1067117751,,,,0,0.01,1,3,23,,N,N,N
C4,Pdam_369-1_15,D,UNKNOWN,FAM,NFQ-MGB,34.6064910889,34.6064910889,,,,,0,0.01,1,3,34,,N,N,N
C5,Pdam_372-1_14,C,UNKNOWN,VIC,NFQ-MGB,30.9880409241,31.4423141479,0.6424406767,,,,0,0.01,1,3,31,,Y,N,N
C5,Pdam_372-1_14,D,UNKNOWN,FAM,NFQ-MGB,22.4679069519,22.5596027374,0.1296774298,,,,0,0.01,1,3,21,,Y,N,N
C6,Pdam_372-1_15,C,UNKNOWN,VIC,NFQ-MGB,27.3918113708,27.3132476807,0.1111044884,,,,0,0.01,1,3,27,,N,N,N
C6,Pdam_372-1_15,D,UNKNOWN,FAM,NFQ-MGB,22.8240890503,22.7317810059,0.1305419356,,,,0,0.01,1,3,22,,N,N,N
C7,Pdam_374-1_14,C,UNKNOWN,VIC,NFQ-MGB,36.7865066528,36.7865066528,,,,,0,0.01,1,3,35,,N,N,N
C7,Pdam_374-1_14,D,UNKNOWN,FAM,NFQ-MGB,23.738653183,23.5717811584,0.2359940261,,,,0,0.01,1,3,23,,N,N,N
C8,Pdam_374-1_15,C,UNKNOWN,VIC,NFQ-MGB,Undetermined,,,,,,0,0.01,1,3,39,,N,Y,Y
C8,Pdam_374-1_15,D,UNKNOWN,FAM,NFQ-MGB,23.6578025818,23.6192131042,0.0545724146,,,,0,0.01,1,3,23,,N,Y,Y
C9,Pdam_377-1_14,C,UNKNOWN,VIC,NFQ-MGB,Undetermined,36.9548988342,,,,,0,0.01,1,3,39,,N,Y,Y
C9,Pdam_377-1_14,D,UNKNOWN,FAM,NFQ-MGB,23.7652435303,23.8015441895,0.0513382331,,,,0,0.01,1,3,23,,N,Y,Y
C10,Pdam_377-1_15,C,UNKNOWN,VIC,NFQ-MGB,Undetermined,,,,,,0,0.01,1,3,39,,N,Y,Y
C10,Pdam_377-1_15,D,UNKNOWN,FAM,NFQ-MGB,22.9304027557,22.9297485352,0.0009265563,,,,0,0.01,1,3,22,,N,Y,Y
C11,Pdam_379-2_14,C,UNKNOWN,VIC,NFQ-MGB,23.9604911804,23.9417533875,0.0265005901,,,,0,0.01,1,3,23,,N,Y,Y
C11,Pdam_379-2_14,D,UNKNOWN,FAM,NFQ-MGB,Undetermined,,,,,,0,0.01,1,3,39,,N,Y,Y
C12,Pdam_364-1_14,C,UNKNOWN,VIC,NFQ-MGB,23.0938014984,23.1662158966,0.1024094224,,,,0,0.01,1,3,22,,N,N,Y
C12,Pdam_364-1_14,D,UNKNOWN,FAM,NFQ-MGB,Undetermined,,,,,,0,0.01,1,3,39,,N,N,Y
D1,Pdam_364-1_15,Pdam,UNKNOWN,FAM,NFQ-MGB,23.1837997437,23.1045341492,0.1120998263,,,,0,0.01,1,3,22,,N,N,N
D2,Pdam_367-1_15,C,UNKNOWN,VIC,NFQ-MGB,35.7273292542,36.9024543762,1.6618778706,,,,0,0.01,1,3,35,,Y,N,N
D2,Pdam_367-1_15,D,UNKNOWN,FAM,NFQ-MGB,22.5270690918,22.5464324951,0.0273826383,,,,0,0.01,1,3,21,,Y,N,N
D3,Pdam_369-1_14,C,UNKNOWN,VIC,NFQ-MGB,24.3196525574,23.9965209961,0.4569783807,,,,0,0.01,1,3,24,,N,N,N
D3,Pdam_369-1_14,D,UNKNOWN,FAM,NFQ-MGB,37.596824646,37.8652801514,0.379650712,,,,0,0.01,1,3,35,,N,N,N
D4,Pdam_369-1_15,C,UNKNOWN,VIC,NFQ-MGB,23.7206363678,23.7960929871,0.1067117751,,,,0,0.01,1,3,23,,N,Y,Y
D4,Pdam_369-1_15,D,UNKNOWN,FAM,NFQ-MGB,Undetermined,34.6064910889,,,,,0,0.01,1,3,39,,N,Y,Y
D5,Pdam_372-1_14,C,UNKNOWN,VIC,NFQ-MGB,31.8965892792,31.4423141479,0.6424406767,,,,0,0.01,1,3,32,,Y,N,N
D5,Pdam_372-1_14,D,UNKNOWN,FAM,NFQ-MGB,22.6512985229,22.5596027374,0.1296774298,,,,0,0.01,1,3,21,,Y,N,N
D6,Pdam_372-1_15,C,UNKNOWN,VIC,NFQ-MGB,27.2346858978,27.3132476807,0.1111044884,,,,0,0.01,1,3,26,,N,N,N
D6,Pdam_372-1_15,D,UNKNOWN,FAM,NFQ-MGB,22.6394748688,22.7317810059,0.1305419356,,,,0,0.01,1,3,21,,N,N,N
D7,Pdam_374-1_14,C,UNKNOWN,VIC,NFQ-MGB,Undetermined,36.7865066528,,,,,0,0.01,1,3,39,,N,Y,Y
D7,Pdam_374-1_14,D,UNKNOWN,FAM,NFQ-MGB,23.4049072266,23.5717811584,0.2359940261,,,,0,0.01,1,3,22,,N,Y,Y
D8,Pdam_374-1_15,C,UNKNOWN,VIC,NFQ-MGB,Undetermined,,,,,,0,0.01,1,3,39,,N,Y,Y
D8,Pdam_374-1_15,D,UNKNOWN,FAM,NFQ-MGB,23.5806255341,23.6192131042,0.0545724146,,,,0,0.01,1,3,22,,N,Y,Y
D9,Pdam_377-1_14,C,UNKNOWN,VIC,NFQ-MGB,36.9548988342,36.9548988342,,,,,0,0.01,1,3,35,,N,N,N
D9,Pdam_377-1_14,D,UNKNOWN,FAM,NFQ-MGB,23.837846756,23.8015441895,0.0513382331,,,,0,0.01,1,3,23,,N,N,N
D10,Pdam_377-1_15,C,UNKNOWN,VIC,NFQ-MGB,Undetermined,,,,,,0,0.01,1,3,39,,N,Y,Y
D10,Pdam_377-1_15,D,UNKNOWN,FAM,NFQ-MGB,22.9290924072,22.9297485352,0.0009265563,,,,0,0.01,1,3,22,,N,Y,Y
D11,Pdam_379-2_14,C,UNKNOWN,VIC,NFQ-MGB,23.9230136871,23.9417533875,0.0265005901,,,,0,0.01,1,3,23,,N,Y,Y
D11,Pdam_379-2_14,D,UNKNOWN,FAM,NFQ-MGB,Undetermined,,,,,,0,0.01,1,3,39,,N,Y,Y
D12,Pdam_364-1_15,C,UNKNOWN,VIC,NFQ-MGB,24.5552444458,24.6379241943,0.1169254705,,,,0,0.01,1,3,24,,N,N,Y
D12,Pdam_364-1_15,D,UNKNOWN,FAM,NFQ-MGB,Undetermined,,,,,,0,0.01,1,3,39,,N,N,Y
E1,Pdam_364-1_15,Pdam,UNKNOWN,FAM,NFQ-MGB,23.0252666473,23.1045341492,0.1120998263,,,,0,0.01,1,3,22,,N,N,N
E2,Pdam_379-2_15,C,UNKNOWN,VIC,NFQ-MGB,24.6757488251,24.5174484253,0.2238692194,,,,0,0.01,1,3,24,,N,Y,Y
E2,Pdam_379-2_15,D,UNKNOWN,FAM,NFQ-MGB,Undetermined,33.4813842773,,,,,0,0.01,1,3,39,,N,Y,Y
E3,Pdam_389-2_14,C,UNKNOWN,VIC,NFQ-MGB,23.2435264587,23.5011634827,0.3643551171,,,,0,0.01,1,3,22,,Y,N,N
E3,Pdam_389-2_14,D,UNKNOWN,FAM,NFQ-MGB,34.623298645,35.1029930115,0.6783902645,,,,0,0.01,1,3,34,,Y,N,N
E4,Pdam_389-2_15,C,UNKNOWN,VIC,NFQ-MGB,33.1737556458,33.8452072144,0.9495732188,,,,0,0.01,1,3,33,,Y,N,N
E4,Pdam_389-2_15,D,UNKNOWN,FAM,NFQ-MGB,23.1900215149,23.3141784668,0.1755830944,,,,0,0.01,1,3,22,,Y,N,N
E5,Pdam_396-1_14,C,UNKNOWN,VIC,NFQ-MGB,Undetermined,37.1922683716,,,,,0,0.01,1,3,39,,N,Y,Y
E5,Pdam_396-1_14,D,UNKNOWN,FAM,NFQ-MGB,23.6726589203,23.7917404175,0.1684080213,,,,0,0.01,1,3,23,,N,Y,Y
E6,Pdam_396-1_15,C,UNKNOWN,VIC,NFQ-MGB,Undetermined,,,,,,0,0.01,1,3,39,,N,Y,Y
E6,Pdam_396-1_15,D,UNKNOWN,FAM,NFQ-MGB,22.9647674561,22.896987915,0.0958547443,,,,0,0.01,1,3,22,,N,Y,Y
E7,Pdam_401-1A_14,C,UNKNOWN,VIC,NFQ-MGB,Undetermined,,,,,,0,0.01,1,3,39,,N,Y,Y
E7,Pdam_401-1A_14,D,UNKNOWN,FAM,NFQ-MGB,22.2381267548,22.2705307007,0.0458247513,,,,0,0.01,1,3,21,,N,Y,Y
E8,Pdam_401-1A_15,C,UNKNOWN,VIC,NFQ-MGB,25.0579528809,24.7614917755,0.4192593098,,,,0,0.01,1,3,24,,N,N,N
E8,Pdam_401-1A_15,D,UNKNOWN,FAM,NFQ-MGB,25.7634181976,25.6047439575,0.2244006097,,,,0,0.01,1,3,25,,N,N,N
E9,Pdam_401-1B_14,C,UNKNOWN,VIC,NFQ-MGB,35.9572563171,35.7482528687,0.2955728173,,,,0,0.01,1,3,35,,N,N,N
E9,Pdam_401-1B_14,D,UNKNOWN,FAM,NFQ-MGB,22.4200191498,22.4292449951,0.0130473152,,,,0,0.01,1,3,21,,N,N,N
E10,Pdam_401-1B_15,C,UNKNOWN,VIC,NFQ-MGB,30.7020778656,30.4745254517,0.3218077123,,,,0,0.01,1,3,30,,N,N,N
E10,Pdam_401-1B_15,D,UNKNOWN,FAM,NFQ-MGB,23.6417732239,23.6690216064,0.038536381,,,,0,0.01,1,3,22,,N,N,N
E11,Pdam_286-1A_15,C,UNKNOWN,VIC,NFQ-MGB,22.17852211,22.1259651184,0.0743281618,,,,0,0.01,1,3,21,,N,N,N
E11,Pdam_286-1A_15,D,UNKNOWN,FAM,NFQ-MGB,34.8963699341,35.2204666138,0.4583446085,,,,0,0.01,1,3,34,,N,N,N
E12,Pdam_364-1_15,C,UNKNOWN,VIC,NFQ-MGB,24.7206020355,24.6379241943,0.1169254705,,,,0,0.01,1,3,24,,N,N,Y
E12,Pdam_364-1_15,D,UNKNOWN,FAM,NFQ-MGB,Undetermined,,,,,,0,0.01,1,3,39,,N,N,Y
F1,Pdam_367-1_14,Pdam,UNKNOWN,FAM,NFQ-MGB,22.4090709686,23.0892829895,0.9619650841,,,,0,0.01,1,3,21,,Y,N,N
F2,Pdam_379-2_15,C,UNKNOWN,VIC,NFQ-MGB,24.3591499329,24.5174484253,0.2238692194,,,,0,0.01,1,3,24,,N,N,N
F2,Pdam_379-2_15,D,UNKNOWN,FAM,NFQ-MGB,33.4813842773,33.4813842773,,,,,0,0.01,1,3,33,,N,N,N
F3,Pdam_389-2_14,C,UNKNOWN,VIC,NFQ-MGB,23.7588024139,23.5011634827,0.3643551171,,,,0,0.01,1,3,23,,Y,N,N
F3,Pdam_389-2_14,D,UNKNOWN,FAM,NFQ-MGB,35.5826873779,35.1029930115,0.6783902645,,,,0,0.01,1,3,35,,Y,N,N
F4,Pdam_389-2_15,C,UNKNOWN,VIC,NFQ-MGB,34.5166549683,33.8452072144,0.9495732188,,,,0,0.01,1,3,34,,Y,N,N
F4,Pdam_389-2_15,D,UNKNOWN,FAM,NFQ-MGB,23.4383335114,23.3141784668,0.1755830944,,,,0,0.01,1,3,22,,Y,N,N
F5,Pdam_396-1_14,C,UNKNOWN,VIC,NFQ-MGB,37.1922683716,37.1922683716,,,,,0,0.01,1,3,35,,N,N,N
F5,Pdam_396-1_14,D,UNKNOWN,FAM,NFQ-MGB,23.910823822,23.7917404175,0.1684080213,,,,0,0.01,1,3,23,,N,N,N
F6,Pdam_396-1_15,C,UNKNOWN,VIC,NFQ-MGB,Undetermined,,,,,,0,0.01,1,3,39,,N,Y,Y
F6,Pdam_396-1_15,D,UNKNOWN,FAM,NFQ-MGB,22.829208374,22.896987915,0.0958547443,,,,0,0.01,1,3,22,,N,Y,Y
F7,Pdam_401-1A_14,C,UNKNOWN,VIC,NFQ-MGB,Undetermined,,,,,,0,0.01,1,3,39,,N,Y,Y
F7,Pdam_401-1A_14,D,UNKNOWN,FAM,NFQ-MGB,22.3029327393,22.2705307007,0.0458247513,,,,0,0.01,1,3,21,,N,Y,Y
F8,Pdam_401-1A_15,C,UNKNOWN,VIC,NFQ-MGB,24.4650306702,24.7614917755,0.4192593098,,,,0,0.01,1,3,24,,N,N,N
F8,Pdam_401-1A_15,D,UNKNOWN,FAM,NFQ-MGB,25.4460678101,25.6047439575,0.2244006097,,,,0,0.01,1,3,25,,N,N,N
F9,Pdam_401-1B_14,C,UNKNOWN,VIC,NFQ-MGB,35.5392532349,35.7482528687,0.2955728173,,,,0,0.01,1,3,35,,N,N,N
F9,Pdam_401-1B_14,D,UNKNOWN,FAM,NFQ-MGB,22.4384708405,22.4292449951,0.0130473152,,,,0,0.01,1,3,21,,N,N,N
F10,Pdam_401-1B_15,C,UNKNOWN,VIC,NFQ-MGB,30.2469730377,30.4745254517,0.3218077123,,,,0,0.01,1,3,30,,N,N,N
F10,Pdam_401-1B_15,D,UNKNOWN,FAM,NFQ-MGB,23.6962718964,23.6690216064,0.038536381,,,,0,0.01,1,3,22,,N,N,N
F11,Pdam_286-1A_15,C,UNKNOWN,VIC,NFQ-MGB,22.0734062195,22.1259651184,0.0743281618,,,,0,0.01,1,3,21,,N,N,N
F11,Pdam_286-1A_15,D,UNKNOWN,FAM,NFQ-MGB,35.5445671082,35.2204666138,0.4583446085,,,,0,0.01,1,3,35,,N,N,N
F12,Pdam_367-1_14,C,UNKNOWN,VIC,NFQ-MGB,Undetermined,37.62159729,,,,,0,0.01,1,3,39,,N,Y,Y
F12,Pdam_367-1_14,D,UNKNOWN,FAM,NFQ-MGB,23.7502841949,24.0525474548,0.427464813,,,,0,0.01,1,3,22,,N,Y,Y
G1,Pdam_367-1_14,Pdam,UNKNOWN,FAM,NFQ-MGB,23.7694950104,23.0892829895,0.9619650841,,,,0,0.01,1,3,23,,Y,N,N
G2,Pdam_379-2_15,Pdam,UNKNOWN,FAM,NFQ-MGB,20.327747345,20.7907943726,0.6548487544,,,,0,0.01,1,3,19,,Y,N,N
G3,Pdam_389-2_14,Pdam,UNKNOWN,FAM,NFQ-MGB,23.1136302948,23.4108200073,0.4202897251,,,,0,0.01,1,3,22,,N,N,N
G4,Pdam_389-2_15,Pdam,UNKNOWN,FAM,NFQ-MGB,20.8265285492,21.3454399109,0.7338528633,,,,0,0.01,1,3,20,,Y,N,N
G5,Pdam_396-1_14,Pdam,UNKNOWN,FAM,NFQ-MGB,23.7260017395,24.460231781,1.0383580923,,,,0,0.01,1,3,23,,Y,N,N
G6,Pdam_396-1_15,Pdam,UNKNOWN,FAM,NFQ-MGB,21.3158607483,22.180480957,1.2227590084,,,,0,0.01,1,3,20,,Y,N,N
G7,Pdam_401-1A_14,Pdam,UNKNOWN,FAM,NFQ-MGB,20.7701187134,21.5597724915,1.1167377234,,,,0,0.01,1,3,20,,Y,N,N
G8,Pdam_401-1A_15,Pdam,UNKNOWN,FAM,NFQ-MGB,20.4694538116,20.7346878052,0.3750988543,,,,0,0.01,1,3,19,,N,N,N
G9,Pdam_401-1B_14,Pdam,UNKNOWN,FAM,NFQ-MGB,20.9499340057,21.5772476196,0.8871567845,,,,0,0.01,1,3,20,,Y,N,N
G10,Pdam_401-1B_15,Pdam,UNKNOWN,FAM,NFQ-MGB,23.5111942291,23.689332962,0.2519262135,,,,0,0.01,1,3,22,,N,N,N
G11,Pdam_286-1A_15,Pdam,UNKNOWN,FAM,NFQ-MGB,23.1902885437,23.5617980957,0.5253938437,,,,0,0.01,1,3,22,,Y,N,N
G12,Pdam_367-1_14,C,UNKNOWN,VIC,NFQ-MGB,37.62159729,37.62159729,,,,,0,0.01,1,3,39,,N,N,Y
G12,Pdam_367-1_14,D,UNKNOWN,FAM,NFQ-MGB,24.3548107147,24.0525474548,0.427464813,,,,0,0.01,1,3,23,,N,N,Y
H1,Pdam_NTC_14,Pdam,UNKNOWN,FAM,NFQ-MGB,Undetermined,,,,,,0,0.01,1,3,39,,N,N,Y
H2,Pdam_379-2_15,Pdam,UNKNOWN,FAM,NFQ-MGB,21.2538433075,20.7907943726,0.6548487544,,,,0,0.01,1,3,20,,Y,N,N
H3,Pdam_389-2_14,Pdam,UNKNOWN,FAM,NFQ-MGB,23.7080097198,23.4108200073,0.4202897251,,,,0,0.01,1,3,23,,N,N,N
H4,Pdam_389-2_15,Pdam,UNKNOWN,FAM,NFQ-MGB,21.8643531799,21.3454399109,0.7338528633,,,,0,0.01,1,3,21,,Y,N,N
H5,Pdam_396-1_14,Pdam,UNKNOWN,FAM,NFQ-MGB,25.1944618225,24.460231781,1.0383580923,,,,0,0.01,1,3,24,,Y,N,N
H6,Pdam_396-1_15,Pdam,UNKNOWN,FAM,NFQ-MGB,23.0451030731,22.180480957,1.2227590084,,,,0,0.01,1,3,22,,Y,N,N
H7,Pdam_401-1A_14,Pdam,UNKNOWN,FAM,NFQ-MGB,22.3494243622,21.5597724915,1.1167377234,,,,0,0.01,1,3,21,,Y,N,N
H8,Pdam_401-1A_15,Pdam,UNKNOWN,FAM,NFQ-MGB,20.9999237061,20.7346878052,0.3750988543,,,,0,0.01,1,3,20,,N,N,N
H9,Pdam_401-1B_14,Pdam,UNKNOWN,FAM,NFQ-MGB,22.2045631409,21.5772476196,0.8871567845,,,,0,0.01,1,3,21,,Y,N,N
H10,Pdam_401-1B_15,Pdam,UNKNOWN,FAM,NFQ-MGB,23.8674716949,23.689332962,0.2519262135,,,,0,0.01,1,3,22,,N,N,N
H11,Pdam_286-1A_15,Pdam,UNKNOWN,FAM,NFQ-MGB,23.9333076477,23.5617980957,0.5253938437,,,,0,0.01,1,3,22,,Y,N,N
H12,Pdam_NTC_14,C,UNKNOWN,VIC,NFQ-MGB,Undetermined,,,,,,0,0.01,1,3,39,,N,Y,Y
H12,Pdam_NTC_14,D,UNKNOWN,FAM,NFQ-MGB,Undetermined,,,,,,0,0.01,1,3,39,,N,Y,Y
