Block Type,96well,,,,,,,,,,,,,,,,,,,
Chemistry,TAQMAN,,,,,,,,,,,,,,,,,,,
Experiment File Name,D:\Applied Biosystems\StepOne Software v2.1\experiments\Ana\Panama\Pdam_Plate6b.eds,,,,,,,,,,,,,,,,,,,
Experiment Run End Time,2016-09-30 17:53:18 PM EDT,,,,,,,,,,,,,,,,,,,
Instrument Type,steponeplus,,,,,,,,,,,,,,,,,,,
Passive Reference,ROX,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,,,,
Well,Sample Name,Target Name,Task,Reporter,Quencher,Cт,Cт Mean,Cт SD,Quantity,Quantity Mean,Quantity SD,Automatic Ct Threshold,Ct Threshold,Automatic Baseline,Baseline Start,Baseline End,Comments,HIGHSD,NOAMP,EXPFAIL
C9,Pdam_345-1A_14,C,UNKNOWN,VIC,NFQ-MGB,22.0345935822,22.067483902,0.0465139374,,,,0,0.01,1,3,21,,N,Y,Y
C9,Pdam_345-1A_14,D,UNKNOWN,FAM,NFQ-MGB,Undetermined,,,,,,0,0.01,1,3,39,,N,Y,Y
C10,Pdam_345-1A_15,C,UNKNOWN,VIC,NFQ-MGB,22.3054656982,22.2472305298,0.082356967,,,,0,0.01,1,3,21,,N,Y,Y
C10,Pdam_345-1A_15,D,UNKNOWN,FAM,NFQ-MGB,Undetermined,,,,,,0,0.01,1,3,39,,N,Y,Y
C11,Pdam_345-1A_16,C,UNKNOWN,VIC,NFQ-MGB,25.2710723877,25.1762275696,0.1341321766,,,,0,0.01,1,3,24,,Y,N,N
C11,Pdam_345-1A_16,D,UNKNOWN,FAM,NFQ-MGB,31.864282608,32.8126907349,1.3412530422,,,,0,0.01,1,3,31,,Y,N,N
C12,Pdam_336-1B_15,C,UNKNOWN,VIC,NFQ-MGB,23.0135726929,23.0003528595,0.0186956674,,,,0,0.01,1,3,22,,N,N,Y
C12,Pdam_336-1B_15,D,UNKNOWN,FAM,NFQ-MGB,Undetermined,,,,,,0,0.01,1,3,39,,N,N,Y
D1,Pdam_336-1A_16,Pdam,UNKNOWN,FAM,NFQ-MGB,20.7793750763,20.7167205811,0.0886068344,,,,0,0.01,1,3,20,,N,N,N
D2,Pdam_339-1A_15,C,UNKNOWN,VIC,NFQ-MGB,24.9112930298,24.8316078186,0.1126919091,,,,0,0.01,1,3,24,,N,Y,Y
D2,Pdam_339-1A_15,D,UNKNOWN,FAM,NFQ-MGB,Undetermined,,,,,,0,0.01,1,3,39,,N,Y,Y
D3,Pdam_339-1B_15,C,UNKNOWN,VIC,NFQ-MGB,23.6135921478,23.7135753632,0.1413976252,,,,0,0.01,1,3,23,,N,Y,Y
D3,Pdam_339-1B_15,D,UNKNOWN,FAM,NFQ-MGB,Undetermined,,,,,,0,0.01,1,3,39,,N,Y,Y
D4,Pdam_339-1A_16,C,UNKNOWN,VIC,NFQ-MGB,36.2608604431,34.1287307739,3.0152852535,,,,0,0.01,1,3,35,,Y,N,N
D4,Pdam_339-1A_16,D,UNKNOWN,FAM,NFQ-MGB,23.2477607727,23.2453956604,0.0033461226,,,,0,0.01,1,3,22,,Y,N,N
D5,Pdam_340-1A_14,C,UNKNOWN,VIC,NFQ-MGB,26.7356624603,26.6619777679,0.1042058915,,,,0,0.01,1,3,26,,N,Y,Y
D5,Pdam_340-1A_14,D,UNKNOWN,FAM,NFQ-MGB,Undetermined,,,,,,0,0.01,1,3,39,,N,Y,Y
D6,Pdam_340-1A_15,C,UNKNOWN,VIC,NFQ-MGB,28.1515960693,28.1219139099,0.0419769138,,,,0,0.01,1,3,27,,N,Y,Y
D6,Pdam_340-1A_15,D,UNKNOWN,FAM,NFQ-MGB,Undetermined,,,,,,0,0.01,1,3,39,,N,Y,Y
D7,Pdam_340-1B_15,C,UNKNOWN,VIC,NFQ-MGB,26.1322975159,26.2777824402,0.2057480961,,,,0,0.01,1,3,25,,Y,N,N
D7,Pdam_340-1B_15,D,UNKNOWN,FAM,NFQ-MGB,34.6451072693,33.5118103027,1.6027212143,,,,0,0.01,1,3,35,,Y,N,N
D8,Pdam_340-1A_16,C,UNKNOWN,VIC,NFQ-MGB,25.7518959045,25.7635993958,0.0165512357,,,,0,0.01,1,3,25,,N,Y,Y
D8,Pdam_340-1A_16,D,UNKNOWN,FAM,NFQ-MGB,Undetermined,,,,,,0,0.01,1,3,39,,N,Y,Y
D9,Pdam_345-1A_14,C,UNKNOWN,VIC,NFQ-MGB,22.1003742218,22.067483902,0.0465139374,,,,0,0.01,1,3,21,,N,Y,Y
D9,Pdam_345-1A_14,D,UNKNOWN,FAM,NFQ-MGB,Undetermined,,,,,,0,0.01,1,3,39,,N,Y,Y
D10,Pdam_345-1A_15,C,UNKNOWN,VIC,NFQ-MGB,22.1889953613,22.2472305298,0.082356967,,,,0,0.01,1,3,21,,N,Y,Y
D10,Pdam_345-1A_15,D,UNKNOWN,FAM,NFQ-MGB,Undetermined,,,,,,0,0.01,1,3,39,,N,Y,Y
D11,Pdam_345-1A_16,C,UNKNOWN,VIC,NFQ-MGB,25.0813808441,25.1762275696,0.1341321766,,,,0,0.01,1,3,24,,Y,N,N
D11,Pdam_345-1A_16,D,UNKNOWN,FAM,NFQ-MGB,33.761100769,32.8126907349,1.3412530422,,,,0,0.01,1,3,33,,Y,N,N
D12,Pdam_336-1A_16,C,UNKNOWN,VIC,NFQ-MGB,Undetermined,39.6729698181,,,,,0,0.01,1,3,39,,N,Y,Y
D12,Pdam_336-1A_16,D,UNKNOWN,FAM,NFQ-MGB,23.2620830536,23.139667511,0.1731230766,,,,0,0.01,1,3,22,,N,Y,Y
E1,Pdam_336-1A_16,Pdam,UNKNOWN,FAM,NFQ-MGB,20.6540660858,20.7167205811,0.0886068344,,,,0,0.01,1,3,19,,N,N,N
E2,Pdam_345-1B_16,C,UNKNOWN,VIC,NFQ-MGB,28.3906669617,28.4455986023,0.077685073,,,,0,0.01,1,3,28,,N,N,N
E2,Pdam_345-1B_16,D,UNKNOWN,FAM,NFQ-MGB,23.8214645386,23.7863731384,0.0496253856,,,,0,0.01,1,3,23,,N,N,N
E3,Pdam_279-1_15,C,UNKNOWN,VIC,NFQ-MGB,Undetermined,,,,,,0,0.01,1,3,39,,N,Y,Y
E3,Pdam_279-1_15,D,UNKNOWN,FAM,NFQ-MGB,23.1994838715,23.259929657,0.085483253,,,,0,0.01,1,3,22,,N,Y,Y
E4,Pdam_279-1_16,C,UNKNOWN,VIC,NFQ-MGB,Undetermined,,,,,,0,0.01,1,3,39,,N,Y,Y
E4,Pdam_279-1_16,D,UNKNOWN,FAM,NFQ-MGB,24.6825351715,24.4319953918,0.3543181121,,,,0,0.01,1,3,23,,N,Y,Y
E5,Pdam_643-1A_15,C,UNKNOWN,VIC,NFQ-MGB,23.7406234741,23.6773796082,0.0894389823,,,,0,0.01,1,3,23,,N,Y,Y
E5,Pdam_643-1A_15,D,UNKNOWN,FAM,NFQ-MGB,Undetermined,,,,,,0,0.01,1,3,39,,N,Y,Y
E6,Pdam_643-1A_16,C,UNKNOWN,VIC,NFQ-MGB,27.1981163025,27.0934181213,0.1480655819,,,,0,0.01,1,3,26,,N,N,N
E6,Pdam_643-1A_16,D,UNKNOWN,FAM,NFQ-MGB,26.9235076904,26.9440040588,0.0289848931,,,,0,0.01,1,3,26,,N,N,N
E7,Pdam_643-1B_16,C,UNKNOWN,VIC,NFQ-MGB,35.8645019531,35.8645019531,,,,,0,0.01,1,3,35,,N,N,N
E7,Pdam_643-1B_16,D,UNKNOWN,FAM,NFQ-MGB,23.4351539612,23.4369239807,0.002501837,,,,0,0.01,1,3,22,,N,N,N
E8,Pdam_644-1A_15,C,UNKNOWN,VIC,NFQ-MGB,23.6225013733,23.5721282959,0.0712369382,,,,0,0.01,1,3,23,,N,Y,Y
E8,Pdam_644-1A_15,D,UNKNOWN,FAM,NFQ-MGB,Undetermined,,,,,,0,0.01,1,3,39,,N,Y,Y
E9,Pdam_644-1A_16,C,UNKNOWN,VIC,NFQ-MGB,27.841135025,27.8092765808,0.0450546443,,,,0,0.01,1,3,27,,Y,N,N
E9,Pdam_644-1A_16,D,UNKNOWN,FAM,NFQ-MGB,28.9550952911,29.3880653381,0.6123134494,,,,0,0.01,1,3,28,,Y,N,N
E10,Pdam_644-1B_16,C,UNKNOWN,VIC,NFQ-MGB,32.2792320251,31.3249206543,1.349601388,,,,0,0.01,1,3,32,,Y,N,N
E10,Pdam_644-1B_16,D,UNKNOWN,FAM,NFQ-MGB,22.8940544128,22.9098205566,0.0222980436,,,,0,0.01,1,3,22,,Y,N,N
E11,Pdam_285-1_15,C,UNKNOWN,VIC,NFQ-MGB,21.6002750397,21.7351875305,0.19079642,,,,0,0.01,1,3,21,,N,Y,Y
E11,Pdam_285-1_15,D,UNKNOWN,FAM,NFQ-MGB,Undetermined,34.301071167,,,,,0,0.01,1,3,39,,N,Y,Y
E12,Pdam_336-1A_16,C,UNKNOWN,VIC,NFQ-MGB,39.6729698181,39.6729698181,,,,,0,0.01,1,3,39,,N,N,Y
E12,Pdam_336-1A_16,D,UNKNOWN,FAM,NFQ-MGB,23.017250061,23.139667511,0.1731230766,,,,0,0.01,1,3,22,,N,N,Y
F1,Pdam_339-1A_14,Pdam,UNKNOWN,FAM,NFQ-MGB,20.4343719482,20.2022190094,0.3283138275,,,,0,0.01,1,3,19,,N,N,N
F2,Pdam_345-1B_16,C,UNKNOWN,VIC,NFQ-MGB,28.5005302429,28.4455986023,0.077685073,,,,0,0.01,1,3,28,,N,N,N
F2,Pdam_345-1B_16,D,UNKNOWN,FAM,NFQ-MGB,23.7512836456,23.7863731384,0.0496253856,,,,0,0.01,1,3,23,,N,N,N
F3,Pdam_279-1_15,C,UNKNOWN,VIC,NFQ-MGB,Undetermined,,,,,,0,0.01,1,3,39,,N,Y,Y
F3,Pdam_279-1_15,D,UNKNOWN,FAM,NFQ-MGB,23.3203754425,23.259929657,0.085483253,,,,0,0.01,1,3,22,,N,Y,Y
F4,Pdam_279-1_16,C,UNKNOWN,VIC,NFQ-MGB,Undetermined,,,,,,0,0.01,1,3,39,,N,Y,Y
F4,Pdam_279-1_16,D,UNKNOWN,FAM,NFQ-MGB,24.1814537048,24.4319953918,0.3543181121,,,,0,0.01,1,3,23,,N,Y,Y
F5,Pdam_643-1A_15,C,UNKNOWN,VIC,NFQ-MGB,23.6141376495,23.6773796082,0.0894389823,,,,0,0.01,1,3,23,,N,Y,Y
F5,Pdam_643-1A_15,D,UNKNOWN,FAM,NFQ-MGB,Undetermined,,,,,,0,0.01,1,3,39,,N,Y,Y
F6,Pdam_643-1A_16,C,UNKNOWN,VIC,NFQ-MGB,26.9887199402,27.0934181213,0.1480655819,,,,0,0.01,1,3,26,,N,N,N
F6,Pdam_643-1A_16,D,UNKNOWN,FAM,NFQ-MGB,26.9644985199,26.9440040588,0.0289848931,,,,0,0.01,1,3,26,,N,N,N
F7,Pdam_643-1B_16,C,UNKNOWN,VIC,NFQ-MGB,Undetermined,35.8645019531,,,,,0,0.01,1,3,39,,N,Y,Y
F7,Pdam_643-1B_16,D,UNKNOWN,FAM,NFQ-MGB,23.4386920929,23.4369239807,0.002501837,,,,0,0.01,1,3,22,,N,Y,Y
F8,Pdam_644-1A_15,C,UNKNOWN,VIC,NFQ-MGB,23.5217571259,23.5721282959,0.0712369382,,,,0,0.01,1,3,23,,N,Y,Y
F8,Pdam_644-1A_15,D,UNKNOWN,FAM,NFQ-MGB,Undetermined,,,,,,0,0.01,1,3,39,,N,Y,Y
F9,Pdam_644-1A_16,C,UNKNOWN,VIC,NFQ-MGB,27.7774181366,27.8092765808,0.0450546443,,,,0,0.01,1,3,27,,Y,N,N
F9,Pdam_644-1A_16,D,UNKNOWN,FAM,NFQ-MGB,29.8210372925,29.3880653381,0.6123134494,,,,0,0.01,1,3,29,,Y,N,N
F10,Pdam_644-1B_16,C,UNKNOWN,VIC,NFQ-MGB,30.3706073761,31.3249206543,1.349601388,,,,0,0.01,1,3,30,,Y,N,N
F10,Pdam_644-1B_16,D,UNKNOWN,FAM,NFQ-MGB,22.9255886078,22.9098205566,0.0222980436,,,,0,0.01,1,3,22,,Y,N,N
F11,Pdam_285-1_15,C,UNKNOWN,VIC,NFQ-MGB,21.8701019287,21.7351875305,0.19079642,,,,0,0.01,1,3,21,,N,N,N
F11,Pdam_285-1_15,D,UNKNOWN,FAM,NFQ-MGB,34.301071167,34.301071167,,,,,0,0.01,1,3,34,,N,N,N
F12,Pdam_339-1A_14,C,UNKNOWN,VIC,NFQ-MGB,23.007850647,23.0632266998,0.0783135667,,,,0,0.01,1,3,22,,N,N,Y
F12,Pdam_339-1A_14,D,UNKNOWN,FAM,NFQ-MGB,Undetermined,,,,,,0,0.01,1,3,39,,N,N,Y
G1,Pdam_339-1A_14,Pdam,UNKNOWN,FAM,NFQ-MGB,19.9700660706,20.2022190094,0.3283138275,,,,0,0.01,1,3,19,,N,N,N
G2,Pdam_345-1B_16,Pdam,UNKNOWN,FAM,NFQ-MGB,21.3840255737,20.7908325195,0.838901639,,,,0,0.01,1,3,20,,Y,N,N
G3,Pdam_279-1_15,Pdam,UNKNOWN,FAM,NFQ-MGB,19.5446777344,19.7291030884,0.2608168423,,,,0,0.01,1,3,18,,N,N,N
G4,Pdam_279-1_16,Pdam,UNKNOWN,FAM,NFQ-MGB,19.1683120728,19.3528556824,0.2609854341,,,,0,0.01,1,3,18,,N,N,N
G5,Pdam_643-1A_15,Pdam,UNKNOWN,FAM,NFQ-MGB,19.4267501831,19.6904067993,0.3728654087,,,,0,0.01,1,3,18,,N,N,N
G6,Pdam_643-1A_16,Pdam,UNKNOWN,FAM,NFQ-MGB,19.5153388977,19.4962234497,0.0270319767,,,,0,0.01,1,3,18,,N,N,N
G7,Pdam_643-1B_16,Pdam,UNKNOWN,FAM,NFQ-MGB,19.240436554,19.4497489929,0.296012491,,,,0,0.01,1,3,18,,N,N,N
G8,Pdam_644-1A_15,Pdam,UNKNOWN,FAM,NFQ-MGB,21.4157314301,21.609046936,0.2733880579,,,,0,0.01,1,3,20,,N,N,N
G9,Pdam_644-1A_16,Pdam,UNKNOWN,FAM,NFQ-MGB,19.6734638214,19.6613883972,0.0170772281,,,,0,0.01,1,3,19,,N,N,N
G10,Pdam_644-1B_16,Pdam,UNKNOWN,FAM,NFQ-MGB,19.9816265106,20.8636016846,1.2473026514,,,,0,0.01,1,3,19,,Y,N,N
G11,Pdam_285-1_15,Pdam,UNKNOWN,FAM,NFQ-MGB,21.5829792023,22.2946681976,1.006480217,,,,0,0.01,1,3,20,,Y,N,N
G12,Pdam_339-1A_14,C,UNKNOWN,VIC,NFQ-MGB,23.1186027527,23.0632266998,0.0783135667,,,,0,0.01,1,3,22,,N,N,Y
G12,Pdam_339-1A_14,D,UNKNOWN,FAM,NFQ-MGB,Undetermined,,,,,,0,0.01,1,3,39,,N,N,Y
H1,Pdam_NTC_14,Pdam,UNKNOWN,FAM,NFQ-MGB,Undetermined,,,,,,0,0.01,1,3,39,,N,N,Y
H2,Pdam_345-1B_16,Pdam,UNKNOWN,FAM,NFQ-MGB,20.1976394653,20.7908325195,0.838901639,,,,0,0.01,1,3,19,,Y,N,N
H3,Pdam_279-1_15,Pdam,UNKNOWN,FAM,NFQ-MGB,19.9135284424,19.7291030884,0.2608168423,,,,0,0.01,1,3,19,,N,N,N
H4,Pdam_279-1_16,Pdam,UNKNOWN,FAM,NFQ-MGB,19.5374011993,19.3528556824,0.2609854341,,,,0,0.01,1,3,18,,N,N,N
H5,Pdam_643-1A_15,Pdam,UNKNOWN,FAM,NFQ-MGB,19.9540615082,19.6904067993,0.3728654087,,,,0,0.01,1,3,19,,N,N,N
H6,Pdam_643-1A_16,Pdam,UNKNOWN,FAM,NFQ-MGB,19.4771099091,19.4962234497,0.0270319767,,,,0,0.01,1,3,18,,N,N,N
H7,Pdam_643-1B_16,Pdam,UNKNOWN,FAM,NFQ-MGB,19.6590614319,19.4497489929,0.296012491,,,,0,0.01,1,3,18,,N,N,N
H8,Pdam_644-1A_15,Pdam,UNKNOWN,FAM,NFQ-MGB,21.8023605347,21.609046936,0.2733880579,,,,0,0.01,1,3,20,,N,N,N
H9,Pdam_644-1A_16,Pdam,UNKNOWN,FAM,NFQ-MGB,19.649312973,19.6613883972,0.0170772281,,,,0,0.01,1,3,18,,N,N,N
H10,Pdam_644-1B_16,Pdam,UNKNOWN,FAM,NFQ-MGB,21.7455787659,20.8636016846,1.2473026514,,,,0,0.01,1,3,20,,Y,N,N
H11,Pdam_285-1_15,Pdam,UNKNOWN,FAM,NFQ-MGB,23.006357193,22.2946681976,1.006480217,,,,0,0.01,1,3,21,,Y,N,N
H12,Pdam_NTC_14,C,UNKNOWN,VIC,NFQ-MGB,Undetermined,,,,,,0,0.01,1,3,39,,N,Y,Y
H12,Pdam_NTC_14,D,UNKNOWN,FAM,NFQ-MGB,Undetermined,,,,,,0,0.01,1,3,39,,N,Y,Y
