Block Type,96well,,,,,,,,,,,,,,,,,,,
Chemistry,TAQMAN,,,,,,,,,,,,,,,,,,,
Experiment File Name,D:\Applied Biosystems\StepOne Software v2.1\experiments\Ana\Panama\Pdam_Plate15_Gal.eds,,,,,,,,,,,,,,,,,,,
Experiment Run End Time,2016-11-02 12:17:49 PM EDT,,,,,,,,,,,,,,,,,,,
Instrument Type,steponeplus,,,,,,,,,,,,,,,,,,,
Passive Reference,ROX,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,,,,
Well,Sample Name,Target Name,Task,Reporter,Quencher,Cт,Cт Mean,Cт SD,Quantity,Quantity Mean,Quantity SD,Automatic Ct Threshold,Ct Threshold,Automatic Baseline,Baseline Start,Baseline End,Comments,HIGHSD,NOAMP,EXPFAIL
B7,Pdam_484_14,Pdam,UNKNOWN,FAM,NFQ-MGB,21.4073238373,21.6822547913,0.3888124228,,,,0,0.01,1,3,20,,N,N,N
B8,Pdam_485_14,Pdam,UNKNOWN,FAM,NFQ-MGB,25.2594985962,25.1254234314,0.1896122694,,,,0,0.01,1,3,24,,N,N,N
B9,Pdam_486_14,Pdam,UNKNOWN,FAM,NFQ-MGB,21.8960762024,22.5445251465,0.9170439243,,,,0,0.01,1,3,21,,Y,N,N
B10,Pdam_487_14,Pdam,UNKNOWN,FAM,NFQ-MGB,23.2961559296,23.6281242371,0.4694754183,,,,0,0.01,1,3,22,,N,N,N
B11,Pdam_489_14,Pdam,UNKNOWN,FAM,NFQ-MGB,26.9498157501,27.3340644836,0.5434097648,,,,0,0.01,1,3,26,,Y,N,N
B12,Pdam_468_14,C,UNKNOWN,VIC,NFQ-MGB,24.0835762024,24.1625862122,0.1117370278,,,,0,0.01,1,3,23,,N,N,Y
B12,Pdam_468_14,D,UNKNOWN,FAM,NFQ-MGB,Undetermined,,,,,,0,0.01,1,3,39,,N,N,Y
C1,Pdam_468_14,Pdam,UNKNOWN,FAM,NFQ-MGB,21.8629302979,22.0510826111,0.2660861909,,,,0,0.01,1,3,20,,N,N,N
C2,Pdam_474_14,C,UNKNOWN,VIC,NFQ-MGB,24.1797904968,24.544593811,0.5159111619,,,,0,0.01,1,3,23,,Y,Y,Y
C2,Pdam_474_14,D,UNKNOWN,FAM,NFQ-MGB,Undetermined,,,,,,0,0.01,1,3,39,,Y,Y,Y
C3,Pdam_475_14,C,UNKNOWN,VIC,NFQ-MGB,24.9944133759,25.0339126587,0.0558604226,,,,0,0.01,1,3,24,,N,Y,Y
C3,Pdam_475_14,D,UNKNOWN,FAM,NFQ-MGB,Undetermined,,,,,,0,0.01,1,3,39,,N,Y,Y
C4,Pdam_479_14,C,UNKNOWN,VIC,NFQ-MGB,31.8490962982,31.0939826965,1.0678919554,,,,0,0.01,1,3,32,,Y,N,N
C4,Pdam_479_14,D,UNKNOWN,FAM,NFQ-MGB,25.5354614258,24.9589481354,0.815312922,,,,0,0.01,1,3,24,,Y,N,N
C5,Pdam_481_14,C,UNKNOWN,VIC,NFQ-MGB,26.0527210236,25.6425132751,0.5801213384,,,,0,0.01,1,3,25,,Y,N,N
C5,Pdam_481_14,D,UNKNOWN,FAM,NFQ-MGB,25.3239498138,24.8592262268,0.6572183967,,,,0,0.01,1,3,24,,Y,N,N
C6,Pdam_482_14,C,UNKNOWN,VIC,NFQ-MGB,25.2455406189,25.3291053772,0.1181784123,,,,0,0.01,1,3,25,,Y,N,N
C6,Pdam_482_14,D,UNKNOWN,FAM,NFQ-MGB,32.2966880798,34.8675689697,3.6357719898,,,,0,0.01,1,3,31,,Y,N,N
C7,Pdam_484_14,C,UNKNOWN,VIC,NFQ-MGB,25.0922222137,24.9958362579,0.1363103241,,,,0,0.01,1,3,24,,N,N,Y
C7,Pdam_484_14,D,UNKNOWN,FAM,NFQ-MGB,Undetermined,,,,,,0,0.01,1,3,39,,N,N,Y
C8,Pdam_485_14,C,UNKNOWN,VIC,NFQ-MGB,26.0878543854,26.2073879242,0.1690459549,,,,0,0.01,1,3,25,,N,N,N
C8,Pdam_485_14,D,UNKNOWN,FAM,NFQ-MGB,26.4536743164,26.4627227783,0.0127951093,,,,0,0.01,1,3,25,,N,N,N
C9,Pdam_486_14,C,UNKNOWN,VIC,NFQ-MGB,31.5518436432,32.7908248901,1.7521854639,,,,0,0.01,1,3,34,,Y,N,N
C9,Pdam_486_14,D,UNKNOWN,FAM,NFQ-MGB,22.9186515808,22.8195896149,0.140094772,,,,0,0.01,1,3,22,,Y,N,N
C10,Pdam_487_14,C,UNKNOWN,VIC,NFQ-MGB,32.9999542236,32.7837524414,0.305755496,,,,0,0.01,1,3,35,,N,N,N
C10,Pdam_487_14,D,UNKNOWN,FAM,NFQ-MGB,25.2655258179,25.2586936951,0.0096620806,,,,0,0.01,1,3,24,,N,N,N
C11,Pdam_489_14,C,UNKNOWN,VIC,NFQ-MGB,36.0016555786,36.1297073364,0.1810925305,,,,0,0.01,1,3,38,,N,N,Y
C11,Pdam_489_14,D,UNKNOWN,FAM,NFQ-MGB,26.6534538269,26.5364723206,0.1654354781,,,,0,0.01,1,3,25,,N,N,Y
C12,Pdam_468_14,C,UNKNOWN,VIC,NFQ-MGB,24.2415962219,24.1625862122,0.1117370278,,,,0,0.01,1,3,24,,N,N,Y
C12,Pdam_468_14,D,UNKNOWN,FAM,NFQ-MGB,Undetermined,,,,,,0,0.01,1,3,39,,N,N,Y
D1,Pdam_472_14,Pdam,UNKNOWN,FAM,NFQ-MGB,24.0959968567,24.0098991394,0.1217605621,,,,0,0.01,1,3,23,,N,N,N
D2,Pdam_474_14,C,UNKNOWN,VIC,NFQ-MGB,24.9093990326,24.544593811,0.5159111619,,,,0,0.01,1,3,24,,Y,Y,Y
D2,Pdam_474_14,D,UNKNOWN,FAM,NFQ-MGB,Undetermined,,,,,,0,0.01,1,3,39,,Y,Y,Y
D3,Pdam_475_14,C,UNKNOWN,VIC,NFQ-MGB,25.0734119415,25.0339126587,0.0558604226,,,,0,0.01,1,3,24,,N,Y,Y
D3,Pdam_475_14,D,UNKNOWN,FAM,NFQ-MGB,Undetermined,,,,,,0,0.01,1,3,39,,N,Y,Y
D4,Pdam_479_14,C,UNKNOWN,VIC,NFQ-MGB,30.3388690948,31.0939826965,1.0678919554,,,,0,0.01,1,3,30,,Y,N,N
D4,Pdam_479_14,D,UNKNOWN,FAM,NFQ-MGB,24.382434845,24.9589481354,0.815312922,,,,0,0.01,1,3,23,,Y,N,N
D5,Pdam_481_14,C,UNKNOWN,VIC,NFQ-MGB,25.2323055267,25.6425132751,0.5801213384,,,,0,0.01,1,3,24,,Y,N,N
D5,Pdam_481_14,D,UNKNOWN,FAM,NFQ-MGB,24.3945026398,24.8592262268,0.6572183967,,,,0,0.01,1,3,23,,Y,N,N
D6,Pdam_482_14,C,UNKNOWN,VIC,NFQ-MGB,25.4126701355,25.3291053772,0.1181784123,,,,0,0.01,1,3,25,,Y,N,N
D6,Pdam_482_14,D,UNKNOWN,FAM,NFQ-MGB,37.4384460449,34.8675689697,3.6357719898,,,,0,0.01,1,3,35,,Y,N,N
D7,Pdam_484_14,C,UNKNOWN,VIC,NFQ-MGB,24.8994503021,24.9958362579,0.1363103241,,,,0,0.01,1,3,24,,N,N,Y
D7,Pdam_484_14,D,UNKNOWN,FAM,NFQ-MGB,Undetermined,,,,,,0,0.01,1,3,39,,N,N,Y
D8,Pdam_485_14,C,UNKNOWN,VIC,NFQ-MGB,26.326921463,26.2073879242,0.1690459549,,,,0,0.01,1,3,26,,N,N,N
D8,Pdam_485_14,D,UNKNOWN,FAM,NFQ-MGB,26.4717693329,26.4627227783,0.0127951093,,,,0,0.01,1,3,25,,N,N,N
D9,Pdam_486_14,C,UNKNOWN,VIC,NFQ-MGB,34.0298080444,32.7908248901,1.7521854639,,,,0,0.01,1,3,35,,Y,N,N
D9,Pdam_486_14,D,UNKNOWN,FAM,NFQ-MGB,22.7205276489,22.8195896149,0.140094772,,,,0,0.01,1,3,21,,Y,N,N
D10,Pdam_487_14,C,UNKNOWN,VIC,NFQ-MGB,32.5675506592,32.7837524414,0.305755496,,,,0,0.01,1,3,34,,N,N,N
D10,Pdam_487_14,D,UNKNOWN,FAM,NFQ-MGB,25.2518615723,25.2586936951,0.0096620806,,,,0,0.01,1,3,24,,N,N,N
D11,Pdam_489_14,C,UNKNOWN,VIC,NFQ-MGB,36.2577590942,36.1297073364,0.1810925305,,,,0,0.01,1,3,38,,N,N,Y
D11,Pdam_489_14,D,UNKNOWN,FAM,NFQ-MGB,26.4194927216,26.5364723206,0.1654354781,,,,0,0.01,1,3,25,,N,N,Y
D12,Pdam_472_14,C,UNKNOWN,VIC,NFQ-MGB,33.5512657166,33.2536811829,0.4208480716,,,,0,0.01,1,3,35,,N,N,N
D12,Pdam_472_14,D,UNKNOWN,FAM,NFQ-MGB,24.9199085236,24.877620697,0.0598053671,,,,0,0.01,1,3,24,,N,N,N
E1,Pdam_472_14,Pdam,UNKNOWN,FAM,NFQ-MGB,23.9238014221,24.0098991394,0.1217605621,,,,0,0.01,1,3,23,,N,N,N
E2,Pdam_490_14,C,UNKNOWN,VIC,NFQ-MGB,23.9909286499,23.9877872467,0.004442615,,,,0,0.01,1,3,23,,N,Y,Y
E2,Pdam_490_14,D,UNKNOWN,FAM,NFQ-MGB,Undetermined,,,,,,0,0.01,1,3,39,,N,Y,Y
E3,Pdam_493_14,C,UNKNOWN,VIC,NFQ-MGB,25.1940898895,25.2061767578,0.017092064,,,,0,0.01,1,3,24,,N,Y,Y
E3,Pdam_493_14,D,UNKNOWN,FAM,NFQ-MGB,Undetermined,,,,,,0,0.01,1,3,39,,N,Y,Y
E4,Pdam_494_14,C,UNKNOWN,VIC,NFQ-MGB,25.8978214264,25.6446800232,0.3579973578,,,,0,0.01,1,3,25,,N,N,Y
E4,Pdam_494_14,D,UNKNOWN,FAM,NFQ-MGB,Undetermined,,,,,,0,0.01,1,3,39,,N,N,Y
E5,Pdam_496_14,C,UNKNOWN,VIC,NFQ-MGB,33.6240653992,34.5281944275,1.278631568,,,,0,0.01,1,3,35,,Y,N,N
E5,Pdam_496_14,D,UNKNOWN,FAM,NFQ-MGB,22.9337768555,22.7862567902,0.2086248845,,,,0,0.01,1,3,21,,Y,N,N
E6,Pdam_506_14,C,UNKNOWN,VIC,NFQ-MGB,Undetermined,37.7043037415,,,,,0,0.01,1,3,39,,N,Y,Y
E6,Pdam_506_14,D,UNKNOWN,FAM,NFQ-MGB,24.8144454956,24.8086948395,0.0081326561,,,,0,0.01,1,3,23,,N,Y,Y
E7,Pdam_508_14,C,UNKNOWN,VIC,NFQ-MGB,36.1026153564,36.0271339417,0.1067468375,,,,0,0.01,1,3,39,,Y,N,Y
E7,Pdam_508_14,D,UNKNOWN,FAM,NFQ-MGB,25.543056488,24.9993362427,0.7689378858,,,,0,0.01,1,3,24,,Y,N,Y
E8,Pdam_509_14,C,UNKNOWN,VIC,NFQ-MGB,25.6578483582,25.4781112671,0.2541879714,,,,0,0.01,1,3,25,,Y,N,N
E8,Pdam_509_14,D,UNKNOWN,FAM,NFQ-MGB,32.1895141602,31.7861633301,0.5704228878,,,,0,0.01,1,3,31,,Y,N,N
E9,Pdam_510_14,C,UNKNOWN,VIC,NFQ-MGB,24.9133739471,24.9928436279,0.1123884469,,,,0,0.01,1,3,24,,N,Y,Y
E9,Pdam_510_14,D,UNKNOWN,FAM,NFQ-MGB,Undetermined,,,,,,0,0.01,1,3,39,,N,Y,Y
E10,Pdam_516_14,C,UNKNOWN,VIC,NFQ-MGB,25.7614822388,25.7568244934,0.0065856981,,,,0,0.01,1,3,25,,N,N,N
E10,Pdam_516_14,D,UNKNOWN,FAM,NFQ-MGB,33.7944908142,33.6339492798,0.2270373106,,,,0,0.01,1,3,33,,N,N,N
E11,Pdam_518_14,C,UNKNOWN,VIC,NFQ-MGB,24.6251163483,24.7731895447,0.2094071209,,,,0,0.01,1,3,24,,N,Y,Y
E11,Pdam_518_14,D,UNKNOWN,FAM,NFQ-MGB,Undetermined,,,,,,0,0.01,1,3,39,,N,Y,Y
E12,Pdam_472_14,C,UNKNOWN,VIC,NFQ-MGB,32.9560966492,33.2536811829,0.4208480716,,,,0,0.01,1,3,35,,N,N,N
E12,Pdam_472_14,D,UNKNOWN,FAM,NFQ-MGB,24.8353309631,24.877620697,0.0598053671,,,,0,0.01,1,3,23,,N,N,N
F1,Pdam_473_14,Pdam,UNKNOWN,FAM,NFQ-MGB,21.5688381195,21.5923061371,0.0331887901,,,,0,0.01,1,3,20,,N,N,N
F2,Pdam_490_14,C,UNKNOWN,VIC,NFQ-MGB,23.9846458435,23.9877872467,0.004442615,,,,0,0.01,1,3,23,,N,Y,Y
F2,Pdam_490_14,D,UNKNOWN,FAM,NFQ-MGB,Undetermined,,,,,,0,0.01,1,3,39,,N,Y,Y
F3,Pdam_493_14,C,UNKNOWN,VIC,NFQ-MGB,25.2182617188,25.2061767578,0.017092064,,,,0,0.01,1,3,25,,N,Y,Y
F3,Pdam_493_14,D,UNKNOWN,FAM,NFQ-MGB,Undetermined,,,,,,0,0.01,1,3,39,,N,Y,Y
F4,Pdam_494_14,C,UNKNOWN,VIC,NFQ-MGB,25.3915367126,25.6446800232,0.3579973578,,,,0,0.01,1,3,25,,N,Y,Y
F4,Pdam_494_14,D,UNKNOWN,FAM,NFQ-MGB,Undetermined,,,,,,0,0.01,1,3,39,,N,Y,Y
F5,Pdam_496_14,C,UNKNOWN,VIC,NFQ-MGB,35.4323234558,34.5281944275,1.278631568,,,,0,0.01,1,3,39,,Y,N,Y
F5,Pdam_496_14,D,UNKNOWN,FAM,NFQ-MGB,22.6387367249,22.7862567902,0.2086248845,,,,0,0.01,1,3,21,,Y,N,Y
F6,Pdam_506_14,C,UNKNOWN,VIC,NFQ-MGB,37.7043037415,37.7043037415,,,,,0,0.01,1,3,39,,N,N,Y
F6,Pdam_506_14,D,UNKNOWN,FAM,NFQ-MGB,24.8029441833,24.8086948395,0.0081326561,,,,0,0.01,1,3,23,,N,N,Y
F7,Pdam_508_14,C,UNKNOWN,VIC,NFQ-MGB,35.9516525269,36.0271339417,0.1067468375,,,,0,0.01,1,3,39,,Y,N,Y
F7,Pdam_508_14,D,UNKNOWN,FAM,NFQ-MGB,24.45561409,24.9993362427,0.7689378858,,,,0,0.01,1,3,23,,Y,N,Y
F8,Pdam_509_14,C,UNKNOWN,VIC,NFQ-MGB,25.2983722687,25.4781112671,0.2541879714,,,,0,0.01,1,3,25,,Y,N,N
F8,Pdam_509_14,D,UNKNOWN,FAM,NFQ-MGB,31.3828144073,31.7861633301,0.5704228878,,,,0,0.01,1,3,30,,Y,N,N
F9,Pdam_510_14,C,UNKNOWN,VIC,NFQ-MGB,25.0723152161,24.9928436279,0.1123884469,,,,0,0.01,1,3,24,,N,Y,Y
F9,Pdam_510_14,D,UNKNOWN,FAM,NFQ-MGB,Undetermined,,,,,,0,0.01,1,3,39,,N,Y,Y
F10,Pdam_516_14,C,UNKNOWN,VIC,NFQ-MGB,25.7521686554,25.7568244934,0.0065856981,,,,0,0.01,1,3,25,,N,N,N
F10,Pdam_516_14,D,UNKNOWN,FAM,NFQ-MGB,33.4734115601,33.6339492798,0.2270373106,,,,0,0.01,1,3,33,,N,N,N
F11,Pdam_518_14,C,UNKNOWN,VIC,NFQ-MGB,24.9212627411,24.7731895447,0.2094071209,,,,0,0.01,1,3,24,,N,Y,Y
F11,Pdam_518_14,D,UNKNOWN,FAM,NFQ-MGB,Undetermined,,,,,,0,0.01,1,3,39,,N,Y,Y
F12,Pdam_473_14,C,UNKNOWN,VIC,NFQ-MGB,25.119594574,25.3939933777,0.3880571723,,,,0,0.01,1,3,24,,N,N,N
F12,Pdam_473_14,D,UNKNOWN,FAM,NFQ-MGB,35.4449157715,35.2946929932,0.2124470919,,,,0,0.01,1,3,34,,N,N,N
G1,Pdam_473_14,Pdam,UNKNOWN,FAM,NFQ-MGB,21.6157741547,21.5923061371,0.0331887901,,,,0,0.01,1,3,20,,N,N,N
G2,Pdam_490_14,Pdam,UNKNOWN,FAM,NFQ-MGB,21.3115253448,21.7961502075,0.6853644252,,,,0,0.01,1,3,20,,Y,N,N
G3,Pdam_493_14,Pdam,UNKNOWN,FAM,NFQ-MGB,21.4674777985,21.7652416229,0.4211016297,,,,0,0.01,1,3,20,,N,N,N
G4,Pdam_494_14,Pdam,UNKNOWN,FAM,NFQ-MGB,22.6473045349,22.2816467285,0.5171182156,,,,0,0.01,1,3,21,,Y,N,N
G5,Pdam_496_14,Pdam,UNKNOWN,FAM,NFQ-MGB,21.6845169067,21.9509620667,0.376811713,,,,0,0.01,1,3,21,,N,N,N
G6,Pdam_506_14,Pdam,UNKNOWN,FAM,NFQ-MGB,28.3026409149,28.2973976135,0.0074137994,,,,0,0.01,1,3,27,,N,N,N
G7,Pdam_508_14,Pdam,UNKNOWN,FAM,NFQ-MGB,24.2920455933,23.5805358887,1.0062266588,,,,0,0.01,1,3,23,,Y,N,N
G8,Pdam_509_14,Pdam,UNKNOWN,FAM,NFQ-MGB,20.4447097778,20.5783443451,0.1889878213,,,,0,0.01,1,3,19,,N,N,N
G9,Pdam_510_14,Pdam,UNKNOWN,FAM,NFQ-MGB,23.9532089233,24.1991691589,0.3478403091,,,,0,0.01,1,3,23,,N,N,N
G10,Pdam_516_14,Pdam,UNKNOWN,FAM,NFQ-MGB,22.3270339966,22.4673461914,0.1984314024,,,,0,0.01,1,3,21,,N,N,N
G11,Pdam_518_14,Pdam,UNKNOWN,FAM,NFQ-MGB,22.1429748535,22.4078350067,0.37456882,,,,0,0.01,1,3,21,,N,N,N
G12,Pdam_473_14,C,UNKNOWN,VIC,NFQ-MGB,25.668390274,25.3939933777,0.3880571723,,,,0,0.01,1,3,25,,N,N,N
G12,Pdam_473_14,D,UNKNOWN,FAM,NFQ-MGB,35.1444702148,35.2946929932,0.2124470919,,,,0,0.01,1,3,34,,N,N,N
H1,Pdam_NTC_14,Pdam,UNKNOWN,FAM,NFQ-MGB,Undetermined,,,,,,0,0.01,1,3,39,,N,N,Y
H2,Pdam_490_14,Pdam,UNKNOWN,FAM,NFQ-MGB,22.2807769775,21.7961502075,0.6853644252,,,,0,0.01,1,3,21,,Y,N,N
H3,Pdam_493_14,Pdam,UNKNOWN,FAM,NFQ-MGB,22.0630054474,21.7652416229,0.4211016297,,,,0,0.01,1,3,21,,N,N,N
H4,Pdam_494_14,Pdam,UNKNOWN,FAM,NFQ-MGB,21.9159889221,22.2816467285,0.5171182156,,,,0,0.01,1,3,21,,Y,N,N
H5,Pdam_496_14,Pdam,UNKNOWN,FAM,NFQ-MGB,22.2174091339,21.9509620667,0.376811713,,,,0,0.01,1,3,21,,N,N,N
H6,Pdam_506_14,Pdam,UNKNOWN,FAM,NFQ-MGB,28.2921562195,28.2973976135,0.0074137994,,,,0,0.01,1,3,27,,N,N,N
H7,Pdam_508_14,Pdam,UNKNOWN,FAM,NFQ-MGB,22.8690261841,23.5805358887,1.0062266588,,,,0,0.01,1,3,22,,Y,N,N
H8,Pdam_509_14,Pdam,UNKNOWN,FAM,NFQ-MGB,20.7119789124,20.5783443451,0.1889878213,,,,0,0.01,1,3,20,,N,N,N
H9,Pdam_510_14,Pdam,UNKNOWN,FAM,NFQ-MGB,24.4451293945,24.1991691589,0.3478403091,,,,0,0.01,1,3,23,,N,N,N
H10,Pdam_516_14,Pdam,UNKNOWN,FAM,NFQ-MGB,22.6076583862,22.4673461914,0.1984314024,,,,0,0.01,1,3,21,,N,N,N
H11,Pdam_518_14,Pdam,UNKNOWN,FAM,NFQ-MGB,22.6726951599,22.4078350067,0.37456882,,,,0,0.01,1,3,21,,N,N,N
H12,Pdam_NTC_14,C,UNKNOWN,VIC,NFQ-MGB,Undetermined,,,,,,0,0.01,1,3,39,,N,Y,Y
H12,Pdam_NTC_14,D,UNKNOWN,FAM,NFQ-MGB,Undetermined,,,,,,0,0.01,1,3,39,,N,Y,Y
