Block Type,96well,,,,,,,,,,,,,,,,,,,
Chemistry,TAQMAN,,,,,,,,,,,,,,,,,,,
Experiment File Name,D:\Applied Biosystems\StepOne Software v2.1\experiments\Ana\Panama\Pdam_Plate4.eds,,,,,,,,,,,,,,,,,,,
Experiment Run End Time,2016-09-27 16:32:02 PM EDT,,,,,,,,,,,,,,,,,,,
Instrument Type,steponeplus,,,,,,,,,,,,,,,,,,,
Passive Reference,ROX,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,,,,
Well,Sample Name,Target Name,Task,Reporter,Quencher,Cт,Cт Mean,Cт SD,Quantity,Quantity Mean,Quantity SD,Automatic Ct Threshold,Ct Threshold,Automatic Baseline,Baseline Start,Baseline End,Comments,HIGHSD,NOAMP,EXPFAIL
D7,Pdam_269-1_15,C,UNKNOWN,VIC,NFQ-MGB,26.0530567169,26.0032730103,0.0704034418,,,,0,0.01,1,3,25,,N,N,N
D7,Pdam_269-1_15,D,UNKNOWN,FAM,NFQ-MGB,22.7314109802,22.7321891785,0.0011005385,,,,0,0.01,1,3,22,,N,N,N
D8,Pdam_269-1_16,C,UNKNOWN,VIC,NFQ-MGB,Undetermined,,,,,,0,0.01,1,3,39,,N,Y,Y
D8,Pdam_269-1_16,D,UNKNOWN,FAM,NFQ-MGB,23.87433815,23.9254131317,0.0722309351,,,,0,0.01,1,3,23,,N,Y,Y
D9,Pdam_270-1A_14,C,UNKNOWN,VIC,NFQ-MGB,22.8334541321,22.8253898621,0.0114059485,,,,0,0.01,1,3,22,,Y,N,N
D9,Pdam_270-1A_14,D,UNKNOWN,FAM,NFQ-MGB,36.6795463562,35.5587921143,1.5849831104,,,,0,0.01,1,3,35,,Y,N,N
D10,Pdam_270-1A_15,C,UNKNOWN,VIC,NFQ-MGB,23.4272556305,23.4956817627,0.0967691615,,,,0,0.01,1,3,23,,N,Y,Y
D10,Pdam_270-1A_15,D,UNKNOWN,FAM,NFQ-MGB,Undetermined,,,,,,0,0.01,1,3,39,,N,Y,Y
D11,Pdam_270-1A_16,C,UNKNOWN,VIC,NFQ-MGB,26.7968139648,26.8094978333,0.0179390479,,,,0,0.01,1,3,26,,N,N,N
D11,Pdam_270-1A_16,D,UNKNOWN,FAM,NFQ-MGB,23.8784446716,24.0004482269,0.1725390851,,,,0,0.01,1,3,23,,N,N,N
D12,Pdam_267_14,C,UNKNOWN,VIC,NFQ-MGB,23.1771278381,23.3462944031,0.2392389923,,,,0,0.01,1,3,22,,N,N,N
D12,Pdam_267_14,D,UNKNOWN,FAM,NFQ-MGB,22.8064460754,22.893901825,0.1236824542,,,,0,0.01,1,3,22,,N,N,N
E1,Pdam_267_14,Pdam,UNKNOWN,FAM,NFQ-MGB,18.9294834137,18.8981132507,0.0443654582,,,,0,0.01,1,3,18,,N,N,N
E2,Pdam_270-1B_16,C,UNKNOWN,VIC,NFQ-MGB,32.8226661682,32.5422592163,0.3965580165,,,,0,0.01,1,3,33,,N,N,N
E2,Pdam_270-1B_16,D,UNKNOWN,FAM,NFQ-MGB,22.7926082611,22.6956176758,0.1371667534,,,,0,0.01,1,3,22,,N,N,N
E3,Pdam_271-1_14,C,UNKNOWN,VIC,NFQ-MGB,23.5045261383,23.4616394043,0.0606510006,,,,0,0.01,1,3,23,,N,N,N
E3,Pdam_271-1_14,D,UNKNOWN,FAM,NFQ-MGB,31.5301704407,31.4310626984,0.1401595175,,,,0,0.01,1,3,31,,N,N,N
E4,Pdam_271-1_15,C,UNKNOWN,VIC,NFQ-MGB,23.0215892792,23.1101760864,0.1252820194,,,,0,0.01,1,3,22,,N,Y,Y
E4,Pdam_271-1_15,D,UNKNOWN,FAM,NFQ-MGB,Undetermined,38.7033576965,,,,,0,0.01,1,3,39,,N,Y,Y
E5,Pdam_271-1_16,C,UNKNOWN,VIC,NFQ-MGB,26.8830242157,26.8600540161,0.0324847661,,,,0,0.01,1,3,26,,N,N,N
E5,Pdam_271-1_16,D,UNKNOWN,FAM,NFQ-MGB,23.920715332,23.8884849548,0.0455806367,,,,0,0.01,1,3,23,,N,N,N
E6,Pdam_272-1_14,C,UNKNOWN,VIC,NFQ-MGB,33.638092041,33.7811355591,0.2022940814,,,,0,0.01,1,3,33,,N,N,N
E6,Pdam_272-1_14,D,UNKNOWN,FAM,NFQ-MGB,21.4686889648,21.4820156097,0.0188467223,,,,0,0.01,1,3,20,,N,N,N
E7,Pdam_272-1_15,C,UNKNOWN,VIC,NFQ-MGB,29.427438736,29.3762779236,0.0723523125,,,,0,0.01,1,3,29,,N,N,N
E7,Pdam_272-1_15,D,UNKNOWN,FAM,NFQ-MGB,22.8190288544,22.8992500305,0.1134512275,,,,0,0.01,1,3,22,,N,N,N
E8,Pdam_272-1_16,C,UNKNOWN,VIC,NFQ-MGB,29.5429592133,29.719581604,0.2497817874,,,,0,0.01,1,3,29,,N,N,N
E8,Pdam_272-1_16,D,UNKNOWN,FAM,NFQ-MGB,23.2933521271,23.2780609131,0.0216263905,,,,0,0.01,1,3,22,,N,N,N
E9,Pdam_273-1_14,C,UNKNOWN,VIC,NFQ-MGB,36.5920906067,36.5920906067,,,,,0,0.01,1,3,35,,N,N,N
E9,Pdam_273-1_14,D,UNKNOWN,FAM,NFQ-MGB,21.2959709167,21.3484077454,0.0741568729,,,,0,0.01,1,3,20,,N,N,N
E10,Pdam_273-1_15,C,UNKNOWN,VIC,NFQ-MGB,Undetermined,,,,,,0,0.01,1,3,39,,N,Y,Y
E10,Pdam_273-1_15,D,UNKNOWN,FAM,NFQ-MGB,21.7507991791,21.6310272217,0.1693817824,,,,0,0.01,1,3,21,,N,Y,Y
E11,Pdam_273-1_16,C,UNKNOWN,VIC,NFQ-MGB,Undetermined,,,,,,0,0.01,1,3,39,,N,Y,Y
E11,Pdam_273-1_16,D,UNKNOWN,FAM,NFQ-MGB,23.8626766205,23.8747158051,0.0170259774,,,,0,0.01,1,3,23,,N,Y,Y
E12,Pdam_267_14,C,UNKNOWN,VIC,NFQ-MGB,23.5154628754,23.3462944031,0.2392389923,,,,0,0.01,1,3,22,,N,N,N
E12,Pdam_267_14,D,UNKNOWN,FAM,NFQ-MGB,22.9813594818,22.893901825,0.1236824542,,,,0,0.01,1,3,22,,N,N,N
F1,Pdam_267_15,Pdam,UNKNOWN,FAM,NFQ-MGB,19.4897155762,19.632068634,0.2013176233,,,,0,0.01,1,3,18,,N,N,N
F2,Pdam_270-1B_16,C,UNKNOWN,VIC,NFQ-MGB,32.2618484497,32.5422592163,0.3965580165,,,,0,0.01,1,3,32,,N,N,N
F2,Pdam_270-1B_16,D,UNKNOWN,FAM,NFQ-MGB,22.5986251831,22.6956176758,0.1371667534,,,,0,0.01,1,3,22,,N,N,N
F3,Pdam_271-1_14,C,UNKNOWN,VIC,NFQ-MGB,23.4187526703,23.4616394043,0.0606510006,,,,0,0.01,1,3,23,,N,N,N
F3,Pdam_271-1_14,D,UNKNOWN,FAM,NFQ-MGB,31.3319549561,31.4310626984,0.1401595175,,,,0,0.01,1,3,31,,N,N,N
F4,Pdam_271-1_15,C,UNKNOWN,VIC,NFQ-MGB,23.198764801,23.1101760864,0.1252820194,,,,0,0.01,1,3,22,,N,N,N
F4,Pdam_271-1_15,D,UNKNOWN,FAM,NFQ-MGB,38.7033576965,38.7033576965,,,,,0,0.01,1,3,35,,N,N,N
F5,Pdam_271-1_16,C,UNKNOWN,VIC,NFQ-MGB,26.8370838165,26.8600540161,0.0324847661,,,,0,0.01,1,3,26,,N,N,N
F5,Pdam_271-1_16,D,UNKNOWN,FAM,NFQ-MGB,23.8562545776,23.8884849548,0.0455806367,,,,0,0.01,1,3,23,,N,N,N
F6,Pdam_272-1_14,C,UNKNOWN,VIC,NFQ-MGB,33.9241790771,33.7811355591,0.2022940814,,,,0,0.01,1,3,33,,N,N,N
F6,Pdam_272-1_14,D,UNKNOWN,FAM,NFQ-MGB,21.4953422546,21.4820156097,0.0188467223,,,,0,0.01,1,3,20,,N,N,N
F7,Pdam_272-1_15,C,UNKNOWN,VIC,NFQ-MGB,29.3251171112,29.3762779236,0.0723523125,,,,0,0.01,1,3,29,,N,N,N
F7,Pdam_272-1_15,D,UNKNOWN,FAM,NFQ-MGB,22.979473114,22.8992500305,0.1134512275,,,,0,0.01,1,3,22,,N,N,N
F8,Pdam_272-1_16,C,UNKNOWN,VIC,NFQ-MGB,29.8962039948,29.719581604,0.2497817874,,,,0,0.01,1,3,29,,N,N,N
F8,Pdam_272-1_16,D,UNKNOWN,FAM,NFQ-MGB,23.2627677917,23.2780609131,0.0216263905,,,,0,0.01,1,3,22,,N,N,N
F9,Pdam_273-1_14,C,UNKNOWN,VIC,NFQ-MGB,Undetermined,36.5920906067,,,,,0,0.01,1,3,39,,N,Y,Y
F9,Pdam_273-1_14,D,UNKNOWN,FAM,NFQ-MGB,21.400844574,21.3484077454,0.0741568729,,,,0,0.01,1,3,20,,N,Y,Y
F10,Pdam_273-1_15,C,UNKNOWN,VIC,NFQ-MGB,Undetermined,,,,,,0,0.01,1,3,39,,N,Y,Y
F10,Pdam_273-1_15,D,UNKNOWN,FAM,NFQ-MGB,21.5112571716,21.6310272217,0.1693817824,,,,0,0.01,1,3,20,,N,Y,Y
F11,Pdam_273-1_16,C,UNKNOWN,VIC,NFQ-MGB,Undetermined,,,,,,0,0.01,1,3,39,,N,Y,Y
F11,Pdam_273-1_16,D,UNKNOWN,FAM,NFQ-MGB,23.8867549896,23.8747158051,0.0170259774,,,,0,0.01,1,3,23,,N,Y,Y
F12,Pdam_267_15,C,UNKNOWN,VIC,NFQ-MGB,31.1863803864,30.3460922241,1.1883468628,,,,0,0.01,1,3,31,,Y,N,N
F12,Pdam_267_15,D,UNKNOWN,FAM,NFQ-MGB,22.190448761,22.1179237366,0.1025672182,,,,0,0.01,1,3,21,,Y,N,N
G1,Pdam_267_15,Pdam,UNKNOWN,FAM,NFQ-MGB,19.7744216919,19.632068634,0.2013176233,,,,0,0.01,1,3,19,,N,N,N
G2,Pdam_270-1B_16,Pdam,UNKNOWN,FAM,NFQ-MGB,21.1039047241,21.5253753662,0.5960481763,,,,0,0.01,1,3,20,,Y,N,N
G3,Pdam_271-1_14,Pdam,UNKNOWN,FAM,NFQ-MGB,18.7775306702,18.9703712463,0.272719115,,,,0,0.01,1,3,18,,N,N,N
G4,Pdam_271-1_15,Pdam,UNKNOWN,FAM,NFQ-MGB,19.8273391724,20.6080245972,1.104057312,,,,0,0.01,1,3,19,,Y,N,N
G5,Pdam_271-1_16,Pdam,UNKNOWN,FAM,NFQ-MGB,20.1836280823,20.3710842133,0.2651030123,,,,0,0.01,1,3,19,,N,N,N
G6,Pdam_272-1_14,Pdam,UNKNOWN,FAM,NFQ-MGB,18.6788787842,18.8937549591,0.3038808107,,,,0,0.01,1,3,17,,N,N,N
G7,Pdam_272-1_15,Pdam,UNKNOWN,FAM,NFQ-MGB,20.99609375,21.1462287903,0.212324366,,,,0,0.01,1,3,20,,N,N,N
G8,Pdam_272-1_16,Pdam,UNKNOWN,FAM,NFQ-MGB,20.1767292023,20.183385849,0.0094139203,,,,0,0.01,1,3,19,,N,N,N
G9,Pdam_273-1_14,Pdam,UNKNOWN,FAM,NFQ-MGB,18.5278759003,18.6843299866,0.2212608457,,,,0,0.01,1,3,17,,N,N,N
G10,Pdam_273-1_15,Pdam,UNKNOWN,FAM,NFQ-MGB,19.8920288086,20.1315536499,0.3387379348,,,,0,0.01,1,3,19,,N,N,N
G11,Pdam_273-1_16,Pdam,UNKNOWN,FAM,NFQ-MGB,20.3219013214,20.4657649994,0.203453958,,,,0,0.01,1,3,19,,N,N,N
G12,Pdam_267_15,C,UNKNOWN,VIC,NFQ-MGB,29.5058040619,30.3460922241,1.1883468628,,,,0,0.01,1,3,30,,Y,N,N
G12,Pdam_267_15,D,UNKNOWN,FAM,NFQ-MGB,22.0453968048,22.1179237366,0.1025672182,,,,0,0.01,1,3,21,,Y,N,N
H1,Pdam_NTC_14,Pdam,UNKNOWN,FAM,NFQ-MGB,Undetermined,,,,,,0,0.01,1,3,39,,N,N,Y
H2,Pdam_270-1B_16,Pdam,UNKNOWN,FAM,NFQ-MGB,21.946844101,21.5253753662,0.5960481763,,,,0,0.01,1,3,21,,Y,N,N
H3,Pdam_271-1_14,Pdam,UNKNOWN,FAM,NFQ-MGB,19.1632137299,18.9703712463,0.272719115,,,,0,0.01,1,3,18,,N,N,N
H4,Pdam_271-1_15,Pdam,UNKNOWN,FAM,NFQ-MGB,21.3887119293,20.6080245972,1.104057312,,,,0,0.01,1,3,20,,Y,N,N
H5,Pdam_271-1_16,Pdam,UNKNOWN,FAM,NFQ-MGB,20.5585403442,20.3710842133,0.2651030123,,,,0,0.01,1,3,19,,N,N,N
H6,Pdam_272-1_14,Pdam,UNKNOWN,FAM,NFQ-MGB,19.108631134,18.8937549591,0.3038808107,,,,0,0.01,1,3,18,,N,N,N
H7,Pdam_272-1_15,Pdam,UNKNOWN,FAM,NFQ-MGB,21.2963657379,21.1462287903,0.212324366,,,,0,0.01,1,3,20,,N,N,N
H8,Pdam_272-1_16,Pdam,UNKNOWN,FAM,NFQ-MGB,20.1900424957,20.183385849,0.0094139203,,,,0,0.01,1,3,19,,N,N,N
H9,Pdam_273-1_14,Pdam,UNKNOWN,FAM,NFQ-MGB,18.8407859802,18.6843299866,0.2212608457,,,,0,0.01,1,3,18,,N,N,N
H10,Pdam_273-1_15,Pdam,UNKNOWN,FAM,NFQ-MGB,20.3710765839,20.1315536499,0.3387379348,,,,0,0.01,1,3,19,,N,N,N
H11,Pdam_273-1_16,Pdam,UNKNOWN,FAM,NFQ-MGB,20.6096286774,20.4657649994,0.203453958,,,,0,0.01,1,3,19,,N,N,N
H12,Pdam_NTC_14,C,UNKNOWN,VIC,NFQ-MGB,Undetermined,,,,,,0,0.01,1,3,39,,N,Y,Y
H12,Pdam_NTC_14,D,UNKNOWN,FAM,NFQ-MGB,Undetermined,,,,,,0,0.01,1,3,39,,N,Y,Y
