Block Type,96well,,,,,,,,,,,,,,,,,,,
Chemistry,TAQMAN,,,,,,,,,,,,,,,,,,,
Experiment File Name,D:\Applied Biosystems\StepOne Software v2.1\experiments\Ana\Panama\Pdam_Plate5.eds,,,,,,,,,,,,,,,,,,,
Experiment Run End Time,2016-09-27 18:09:28 PM EDT,,,,,,,,,,,,,,,,,,,
Instrument Type,steponeplus,,,,,,,,,,,,,,,,,,,
Passive Reference,ROX,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,,,,
Well,Sample Name,Target Name,Task,Reporter,Quencher,Cт,Cт Mean,Cт SD,Quantity,Quantity Mean,Quantity SD,Automatic Ct Threshold,Ct Threshold,Automatic Baseline,Baseline Start,Baseline End,Comments,HIGHSD,NOAMP,EXPFAIL
B1,Pdam_274-1_14,Pdam,UNKNOWN,FAM,NFQ-MGB,20.8646640778,20.6340141296,0.3261882961,,,,0,0.01,1,3,20,,N,N,N
B2,Pdam_275-1_14,Pdam,UNKNOWN,FAM,NFQ-MGB,18.8602180481,19.1445064545,0.4020445347,,,,0,0.01,1,3,18,,N,N,N
B3,Pdam_275-1_15,Pdam,UNKNOWN,FAM,NFQ-MGB,19.3799285889,19.5813350677,0.2848317623,,,,0,0.01,1,3,18,,N,N,N
B4,Pdam_275-1_16,Pdam,UNKNOWN,FAM,NFQ-MGB,19.7886428833,20.1282749176,0.4803122282,,,,0,0.01,1,3,19,,N,N,N
B5,Pdam_298-1_14,Pdam,UNKNOWN,FAM,NFQ-MGB,18.7593078613,18.9188365936,0.2256076932,,,,0,0.01,1,3,18,,N,N,N
B6,Pdam_298-1_15,Pdam,UNKNOWN,FAM,NFQ-MGB,21.1617126465,20.858341217,0.429030627,,,,0,0.01,1,3,20,,N,N,N
B7,Pdam_298-1_16,Pdam,UNKNOWN,FAM,NFQ-MGB,21.270160675,21.4903888702,0.3114497066,,,,0,0.01,1,3,20,,N,N,N
B8,Pdam_305-1_14,Pdam,UNKNOWN,FAM,NFQ-MGB,18.8034420013,19.0616531372,0.3651656806,,,,0,0.01,1,3,18,,N,N,N
B9,Pdam_305-1_15,Pdam,UNKNOWN,FAM,NFQ-MGB,19.5128097534,19.9574508667,0.6288174987,,,,0,0.01,1,3,18,,Y,N,N
B10,Pdam_305-1_16,Pdam,UNKNOWN,FAM,NFQ-MGB,19.7805957794,19.7790222168,0.0022240048,,,,0,0.01,1,3,19,,N,N,N
B11,Pdam_329-1_14,Pdam,UNKNOWN,FAM,NFQ-MGB,18.9494304657,19.2671127319,0.4492719173,,,,0,0.01,1,3,18,,N,N,N
B12,Pdam_274-1_14,C,UNKNOWN,VIC,NFQ-MGB,25.6781044006,25.6698226929,0.0117134517,,,,0,0.01,1,3,25,,N,N,N
B12,Pdam_274-1_14,D,UNKNOWN,FAM,NFQ-MGB,22.2476577759,22.2290096283,0.0263724625,,,,0,0.01,1,3,21,,N,N,N
C1,Pdam_274-1_14,Pdam,UNKNOWN,FAM,NFQ-MGB,20.4033641815,20.6340141296,0.3261882961,,,,0,0.01,1,3,19,,N,N,N
C2,Pdam_275-1_14,C,UNKNOWN,VIC,NFQ-MGB,36.4475364685,36.4475364685,,,,,0,0.01,1,3,35,,N,N,N
C2,Pdam_275-1_14,D,UNKNOWN,FAM,NFQ-MGB,21.5114822388,21.5536193848,0.059589576,,,,0,0.01,1,3,20,,N,N,N
C3,Pdam_275-1_15,C,UNKNOWN,VIC,NFQ-MGB,Undetermined,,,,,,0,0.01,1,3,39,,N,Y,Y
C3,Pdam_275-1_15,D,UNKNOWN,FAM,NFQ-MGB,22.4508209229,22.3160476685,0.190599516,,,,0,0.01,1,3,21,,N,Y,Y
C4,Pdam_275-1_16,C,UNKNOWN,VIC,NFQ-MGB,34.0347938538,34.0347938538,,,,,0,0.01,1,3,34,,N,N,N
C4,Pdam_275-1_16,D,UNKNOWN,FAM,NFQ-MGB,23.2913913727,23.2329025269,0.0827157199,,,,0,0.01,1,3,22,,N,N,N
C5,Pdam_298-1_14,C,UNKNOWN,VIC,NFQ-MGB,28.1972579956,28.2723922729,0.1062545627,,,,0,0.01,1,3,28,,N,N,N
C5,Pdam_298-1_14,D,UNKNOWN,FAM,NFQ-MGB,21.8072910309,21.7292137146,0.1104179993,,,,0,0.01,1,3,21,,N,N,N
C6,Pdam_298-1_15,C,UNKNOWN,VIC,NFQ-MGB,Undetermined,,,,,,0,0.01,1,3,39,,N,Y,Y
C6,Pdam_298-1_15,D,UNKNOWN,FAM,NFQ-MGB,22.3719959259,22.3365192413,0.05017161,,,,0,0.01,1,3,21,,N,Y,Y
C7,Pdam_298-1_16,C,UNKNOWN,VIC,NFQ-MGB,36.5649223328,36.5649223328,,,,,0,0.01,1,3,35,,N,N,N
C7,Pdam_298-1_16,D,UNKNOWN,FAM,NFQ-MGB,22.9061107635,23.0980949402,0.2715066373,,,,0,0.01,1,3,22,,N,N,N
C8,Pdam_305-1_14,C,UNKNOWN,VIC,NFQ-MGB,Undetermined,35.0198822021,,,,,0,0.01,1,3,39,,N,Y,Y
C8,Pdam_305-1_14,D,UNKNOWN,FAM,NFQ-MGB,22.6987628937,22.7436847687,0.0635291263,,,,0,0.01,1,3,22,,N,Y,Y
C9,Pdam_305-1_15,C,UNKNOWN,VIC,NFQ-MGB,Undetermined,,,,,,0,0.01,1,3,39,,N,Y,Y
C9,Pdam_305-1_15,D,UNKNOWN,FAM,NFQ-MGB,22.3775043488,22.3968448639,0.0273516197,,,,0,0.01,1,3,21,,N,Y,Y
C10,Pdam_305-1_16,C,UNKNOWN,VIC,NFQ-MGB,Undetermined,,,,,,0,0.01,1,3,39,,N,Y,Y
C10,Pdam_305-1_16,D,UNKNOWN,FAM,NFQ-MGB,23.3083496094,23.324798584,0.0232637115,,,,0,0.01,1,3,22,,N,Y,Y
C11,Pdam_329-1_14,C,UNKNOWN,VIC,NFQ-MGB,Undetermined,,,,,,0,0.01,1,3,39,,N,Y,Y
C11,Pdam_329-1_14,D,UNKNOWN,FAM,NFQ-MGB,21.6502075195,21.6608963013,0.0151162203,,,,0,0.01,1,3,21,,N,Y,Y
C12,Pdam_274-1_14,C,UNKNOWN,VIC,NFQ-MGB,25.6615390778,25.6698226929,0.0117134517,,,,0,0.01,1,3,25,,N,N,N
C12,Pdam_274-1_14,D,UNKNOWN,FAM,NFQ-MGB,22.2103614807,22.2290096283,0.0263724625,,,,0,0.01,1,3,21,,N,N,N
D1,Pdam_274-1_15,Pdam,UNKNOWN,FAM,NFQ-MGB,20.9395923615,21.0546607971,0.1627299935,,,,0,0.01,1,3,20,,N,N,N
D2,Pdam_275-1_14,C,UNKNOWN,VIC,NFQ-MGB,Undetermined,36.4475364685,,,,,0,0.01,1,3,39,,N,Y,Y
D2,Pdam_275-1_14,D,UNKNOWN,FAM,NFQ-MGB,21.5957546234,21.5536193848,0.059589576,,,,0,0.01,1,3,20,,N,Y,Y
D3,Pdam_275-1_15,C,UNKNOWN,VIC,NFQ-MGB,Undetermined,,,,,,0,0.01,1,3,39,,N,Y,Y
D3,Pdam_275-1_15,D,UNKNOWN,FAM,NFQ-MGB,22.1812725067,22.3160476685,0.190599516,,,,0,0.01,1,3,21,,N,Y,Y
D4,Pdam_275-1_16,C,UNKNOWN,VIC,NFQ-MGB,Undetermined,34.0347938538,,,,,0,0.01,1,3,39,,N,Y,Y
D4,Pdam_275-1_16,D,UNKNOWN,FAM,NFQ-MGB,23.174413681,23.2329025269,0.0827157199,,,,0,0.01,1,3,22,,N,Y,Y
D5,Pdam_298-1_14,C,UNKNOWN,VIC,NFQ-MGB,28.3475246429,28.2723922729,0.1062545627,,,,0,0.01,1,3,28,,N,N,N
D5,Pdam_298-1_14,D,UNKNOWN,FAM,NFQ-MGB,21.6511363983,21.7292137146,0.1104179993,,,,0,0.01,1,3,21,,N,N,N
D6,Pdam_298-1_15,C,UNKNOWN,VIC,NFQ-MGB,Undetermined,,,,,,0,0.01,1,3,39,,N,Y,Y
D6,Pdam_298-1_15,D,UNKNOWN,FAM,NFQ-MGB,22.3010425568,22.3365192413,0.05017161,,,,0,0.01,1,3,21,,N,Y,Y
D7,Pdam_298-1_16,C,UNKNOWN,VIC,NFQ-MGB,Undetermined,36.5649223328,,,,,0,0.01,1,3,39,,N,Y,Y
D7,Pdam_298-1_16,D,UNKNOWN,FAM,NFQ-MGB,23.2900791168,23.0980949402,0.2715066373,,,,0,0.01,1,3,22,,N,Y,Y
D8,Pdam_305-1_14,C,UNKNOWN,VIC,NFQ-MGB,35.0198822021,35.0198822021,,,,,0,0.01,1,3,35,,N,N,N
D8,Pdam_305-1_14,D,UNKNOWN,FAM,NFQ-MGB,22.7886066437,22.7436847687,0.0635291263,,,,0,0.01,1,3,22,,N,N,N
D9,Pdam_305-1_15,C,UNKNOWN,VIC,NFQ-MGB,Undetermined,,,,,,0,0.01,1,3,39,,N,Y,Y
D9,Pdam_305-1_15,D,UNKNOWN,FAM,NFQ-MGB,22.416185379,22.3968448639,0.0273516197,,,,0,0.01,1,3,21,,N,Y,Y
D10,Pdam_305-1_16,C,UNKNOWN,VIC,NFQ-MGB,Undetermined,,,,,,0,0.01,1,3,39,,N,Y,Y
D10,Pdam_305-1_16,D,UNKNOWN,FAM,NFQ-MGB,23.3412494659,23.324798584,0.0232637115,,,,0,0.01,1,3,22,,N,Y,Y
D11,Pdam_329-1_14,C,UNKNOWN,VIC,NFQ-MGB,Undetermined,,,,,,0,0.01,1,3,39,,N,Y,Y
D11,Pdam_329-1_14,D,UNKNOWN,FAM,NFQ-MGB,21.671585083,21.6608963013,0.0151162203,,,,0,0.01,1,3,21,,N,Y,Y
D12,Pdam_274-1_15,C,UNKNOWN,VIC,NFQ-MGB,Undetermined,,,,,,0,0.01,1,3,39,,N,Y,Y
D12,Pdam_274-1_15,D,UNKNOWN,FAM,NFQ-MGB,22.9915275574,23.005109787,0.0192081742,,,,0,0.01,1,3,22,,N,Y,Y
E1,Pdam_274-1_15,Pdam,UNKNOWN,FAM,NFQ-MGB,21.1697273254,21.0546607971,0.1627299935,,,,0,0.01,1,3,20,,N,N,N
E2,Pdam_329-1_15,C,UNKNOWN,VIC,NFQ-MGB,Undetermined,,,,,,0,0.01,1,3,39,,N,Y,Y
E2,Pdam_329-1_15,D,UNKNOWN,FAM,NFQ-MGB,22.018743515,22.0043945313,0.020292528,,,,0,0.01,1,3,21,,N,Y,Y
E3,Pdam_329-1_16,C,UNKNOWN,VIC,NFQ-MGB,Undetermined,,,,,,0,0.01,1,3,39,,N,Y,Y
E3,Pdam_329-1_16,D,UNKNOWN,FAM,NFQ-MGB,26.0312480927,26.0723991394,0.058195021,,,,0,0.01,1,3,25,,N,Y,Y
E4,Pdam_330-1_14,C,UNKNOWN,VIC,NFQ-MGB,25.746761322,25.6885051727,0.0823866352,,,,0,0.01,1,3,25,,N,Y,Y
E4,Pdam_330-1_14,D,UNKNOWN,FAM,NFQ-MGB,Undetermined,,,,,,0,0.01,1,3,39,,N,Y,Y
E5,Pdam_330-1_15,C,UNKNOWN,VIC,NFQ-MGB,25.5805950165,25.5707530975,0.0139185749,,,,0,0.01,1,3,25,,N,Y,Y
E5,Pdam_330-1_15,D,UNKNOWN,FAM,NFQ-MGB,Undetermined,,,,,,0,0.01,1,3,39,,N,Y,Y
E6,Pdam_330-1_16,C,UNKNOWN,VIC,NFQ-MGB,25.5010852814,25.6233253479,0.1728735566,,,,0,0.01,1,3,25,,N,Y,Y
E6,Pdam_330-1_16,D,UNKNOWN,FAM,NFQ-MGB,Undetermined,,,,,,0,0.01,1,3,39,,N,Y,Y
E7,Pdam_334-1_14,C,UNKNOWN,VIC,NFQ-MGB,Undetermined,34.8917236328,,,,,0,0.01,1,3,39,,N,Y,Y
E7,Pdam_334-1_14,D,UNKNOWN,FAM,NFQ-MGB,21.5919322968,21.64793396,0.0791983083,,,,0,0.01,1,3,21,,N,Y,Y
E8,Pdam_334-1_15,C,UNKNOWN,VIC,NFQ-MGB,Undetermined,,,,,,0,0.01,1,3,39,,N,Y,Y
E8,Pdam_334-1_15,D,UNKNOWN,FAM,NFQ-MGB,23.3493785858,23.3021221161,0.0668307394,,,,0,0.01,1,3,22,,N,Y,Y
E9,Pdam_334-1_16,C,UNKNOWN,VIC,NFQ-MGB,Undetermined,,,,,,0,0.01,1,3,39,,N,Y,Y
E9,Pdam_334-1_16,D,UNKNOWN,FAM,NFQ-MGB,23.3427944183,23.3968963623,0.0765117034,,,,0,0.01,1,3,22,,N,Y,Y
E10,Pdam_336-1A_14,C,UNKNOWN,VIC,NFQ-MGB,21.7053203583,21.7276382446,0.031560909,,,,0,0.01,1,3,21,,N,N,N
E10,Pdam_336-1A_14,D,UNKNOWN,FAM,NFQ-MGB,31.944852829,32.2824058533,0.4773707092,,,,0,0.01,1,3,31,,N,N,N
E11,Pdam_336-1A_15,C,UNKNOWN,VIC,NFQ-MGB,25.1671962738,25.3895206451,0.3144141436,,,,0,0.01,1,3,24,,N,N,N
E11,Pdam_336-1A_15,D,UNKNOWN,FAM,NFQ-MGB,34.7458763123,34.7458763123,,,,,0,0.01,1,3,34,,N,N,N
E12,Pdam_274-1_15,C,UNKNOWN,VIC,NFQ-MGB,Undetermined,,,,,,0,0.01,1,3,39,,N,Y,Y
E12,Pdam_274-1_15,D,UNKNOWN,FAM,NFQ-MGB,23.0186920166,23.005109787,0.0192081742,,,,0,0.01,1,3,22,,N,Y,Y
F1,Pdam_274-1_16,Pdam,UNKNOWN,FAM,NFQ-MGB,20.9536781311,21.5943527222,0.906052053,,,,0,0.01,1,3,20,,Y,N,N
F2,Pdam_329-1_15,C,UNKNOWN,VIC,NFQ-MGB,Undetermined,,,,,,0,0.01,1,3,39,,N,Y,Y
F2,Pdam_329-1_15,D,UNKNOWN,FAM,NFQ-MGB,21.9900455475,22.0043945313,0.020292528,,,,0,0.01,1,3,21,,N,Y,Y
F3,Pdam_329-1_16,C,UNKNOWN,VIC,NFQ-MGB,Undetermined,,,,,,0,0.01,1,3,39,,N,Y,Y
F3,Pdam_329-1_16,D,UNKNOWN,FAM,NFQ-MGB,26.1135482788,26.0723991394,0.058195021,,,,0,0.01,1,3,25,,N,Y,Y
F4,Pdam_330-1_14,C,UNKNOWN,VIC,NFQ-MGB,25.6302490234,25.6885051727,0.0823866352,,,,0,0.01,1,3,25,,N,Y,Y
F4,Pdam_330-1_14,D,UNKNOWN,FAM,NFQ-MGB,Undetermined,,,,,,0,0.01,1,3,39,,N,Y,Y
F5,Pdam_330-1_15,C,UNKNOWN,VIC,NFQ-MGB,25.5609111786,25.5707530975,0.0139185749,,,,0,0.01,1,3,25,,N,Y,Y
F5,Pdam_330-1_15,D,UNKNOWN,FAM,NFQ-MGB,Undetermined,,,,,,0,0.01,1,3,39,,N,Y,Y
F6,Pdam_330-1_16,C,UNKNOWN,VIC,NFQ-MGB,25.7455654144,25.6233253479,0.1728735566,,,,0,0.01,1,3,25,,N,Y,Y
F6,Pdam_330-1_16,D,UNKNOWN,FAM,NFQ-MGB,Undetermined,,,,,,0,0.01,1,3,39,,N,Y,Y
F7,Pdam_334-1_14,C,UNKNOWN,VIC,NFQ-MGB,34.8917236328,34.8917236328,,,,,0,0.01,1,3,34,,N,N,N
F7,Pdam_334-1_14,D,UNKNOWN,FAM,NFQ-MGB,21.7039356232,21.64793396,0.0791983083,,,,0,0.01,1,3,21,,N,N,N
F8,Pdam_334-1_15,C,UNKNOWN,VIC,NFQ-MGB,Undetermined,,,,,,0,0.01,1,3,39,,N,Y,Y
F8,Pdam_334-1_15,D,UNKNOWN,FAM,NFQ-MGB,23.2548656464,23.3021221161,0.0668307394,,,,0,0.01,1,3,22,,N,Y,Y
F9,Pdam_334-1_16,C,UNKNOWN,VIC,NFQ-MGB,Undetermined,,,,,,0,0.01,1,3,39,,N,Y,Y
F9,Pdam_334-1_16,D,UNKNOWN,FAM,NFQ-MGB,23.4509983063,23.3968963623,0.0765117034,,,,0,0.01,1,3,22,,N,Y,Y
F10,Pdam_336-1A_14,C,UNKNOWN,VIC,NFQ-MGB,21.7499542236,21.7276382446,0.031560909,,,,0,0.01,1,3,21,,N,N,N
F10,Pdam_336-1A_14,D,UNKNOWN,FAM,NFQ-MGB,32.6199569702,32.2824058533,0.4773707092,,,,0,0.01,1,3,32,,N,N,N
F11,Pdam_336-1A_15,C,UNKNOWN,VIC,NFQ-MGB,25.6118450165,25.3895206451,0.3144141436,,,,0,0.01,1,3,25,,N,Y,Y
F11,Pdam_336-1A_15,D,UNKNOWN,FAM,NFQ-MGB,Undetermined,34.7458763123,,,,,0,0.01,1,3,39,,N,Y,Y
F12,Pdam_274-1_16,C,UNKNOWN,VIC,NFQ-MGB,Undetermined,,,,,,0,0.01,1,3,39,,N,Y,Y
F12,Pdam_274-1_16,D,UNKNOWN,FAM,NFQ-MGB,24.6676177979,24.7257080078,0.0821533129,,,,0,0.01,1,3,23,,N,Y,Y
G1,Pdam_274-1_16,Pdam,UNKNOWN,FAM,NFQ-MGB,22.2350292206,21.5943527222,0.906052053,,,,0,0.01,1,3,21,,Y,N,N
G2,Pdam_329-1_15,Pdam,UNKNOWN,FAM,NFQ-MGB,19.8854751587,20.4189338684,0.7544232011,,,,0,0.01,1,3,19,,Y,N,N
G3,Pdam_329-1_16,Pdam,UNKNOWN,FAM,NFQ-MGB,25.4229812622,25.7206077576,0.4209087789,,,,0,0.01,1,3,24,,N,N,N
G4,Pdam_330-1_14,Pdam,UNKNOWN,FAM,NFQ-MGB,19.2105617523,19.5105667114,0.424272418,,,,0,0.01,1,3,18,,N,N,N
G5,Pdam_330-1_15,Pdam,UNKNOWN,FAM,NFQ-MGB,19.3029918671,19.4329681396,0.1838155538,,,,0,0.01,1,3,18,,N,N,N
G6,Pdam_330-1_16,Pdam,UNKNOWN,FAM,NFQ-MGB,19.4083976746,19.4388275146,0.0430342928,,,,0,0.01,1,3,18,,N,N,N
G7,Pdam_334-1_14,Pdam,UNKNOWN,FAM,NFQ-MGB,19.0765647888,19.2216033936,0.2051142156,,,,0,0.01,1,3,18,,N,N,N
G8,Pdam_334-1_15,Pdam,UNKNOWN,FAM,NFQ-MGB,19.8632202148,20.1403770447,0.3919576108,,,,0,0.01,1,3,19,,N,N,N
G9,Pdam_334-1_16,Pdam,UNKNOWN,FAM,NFQ-MGB,18.8099517822,19.0356349945,0.3191642463,,,,0,0.01,1,3,18,,N,N,N
G10,Pdam_336-1A_14,Pdam,UNKNOWN,FAM,NFQ-MGB,19.3862953186,19.449306488,0.0891126022,,,,0,0.01,1,3,18,,N,N,N
G11,Pdam_336-1A_15,Pdam,UNKNOWN,FAM,NFQ-MGB,19.6204452515,19.8462944031,0.3193975985,,,,0,0.01,1,3,18,,N,N,N
G12,Pdam_274-1_16,C,UNKNOWN,VIC,NFQ-MGB,Undetermined,,,,,,0,0.01,1,3,39,,N,Y,Y
G12,Pdam_274-1_16,D,UNKNOWN,FAM,NFQ-MGB,24.7838001251,24.7257080078,0.0821533129,,,,0,0.01,1,3,23,,N,Y,Y
H1,Pdam_262-1_14,Pdam,UNKNOWN,FAM,NFQ-MGB,22.5089092255,22.1140098572,0.5584720373,,,,0,0.01,1,3,22,,Y,N,N
H2,Pdam_329-1_15,Pdam,UNKNOWN,FAM,NFQ-MGB,20.9523906708,20.4189338684,0.7544232011,,,,0,0.01,1,3,20,,Y,N,N
H3,Pdam_329-1_16,Pdam,UNKNOWN,FAM,NFQ-MGB,26.0182361603,25.7206077576,0.4209087789,,,,0,0.01,1,3,25,,N,N,N
H4,Pdam_330-1_14,Pdam,UNKNOWN,FAM,NFQ-MGB,19.8105735779,19.5105667114,0.424272418,,,,0,0.01,1,3,19,,N,N,N
H5,Pdam_330-1_15,Pdam,UNKNOWN,FAM,NFQ-MGB,19.5629463196,19.4329681396,0.1838155538,,,,0,0.01,1,3,18,,N,N,N
H6,Pdam_330-1_16,Pdam,UNKNOWN,FAM,NFQ-MGB,19.4692573547,19.4388275146,0.0430342928,,,,0,0.01,1,3,18,,N,N,N
H7,Pdam_334-1_14,Pdam,UNKNOWN,FAM,NFQ-MGB,19.3666400909,19.2216033936,0.2051142156,,,,0,0.01,1,3,18,,N,N,N
H8,Pdam_334-1_15,Pdam,UNKNOWN,FAM,NFQ-MGB,20.4175319672,20.1403770447,0.3919576108,,,,0,0.01,1,3,19,,N,N,N
H9,Pdam_334-1_16,Pdam,UNKNOWN,FAM,NFQ-MGB,19.2613182068,19.0356349945,0.3191642463,,,,0,0.01,1,3,18,,N,N,N
H10,Pdam_336-1A_14,Pdam,UNKNOWN,FAM,NFQ-MGB,19.5123195648,19.449306488,0.0891126022,,,,0,0.01,1,3,18,,N,N,N
H11,Pdam_336-1A_15,Pdam,UNKNOWN,FAM,NFQ-MGB,20.0721416473,19.8462944031,0.3193975985,,,,0,0.01,1,3,19,,N,N,N
H12,Pdam_262-1_14,C,UNKNOWN,VIC,NFQ-MGB,32.8115539551,28.2868690491,6.3988695145,,,,0,0.01,1,3,32,,Y,Y,Y
H12,Pdam_262-1_14,D,UNKNOWN,FAM,NFQ-MGB,Undetermined,,,,,,0,0.01,1,3,39,,Y,Y,Y
