Block Type,96well,,,,,,,,,,,,,,,,,,,
Chemistry,TAQMAN,,,,,,,,,,,,,,,,,,,
Experiment File Name,D:\Applied Biosystems\StepOne Software v2.1\experiments\Ana\Panama\Pdam_Plate7.eds,,,,,,,,,,,,,,,,,,,
Experiment Run End Time,2016-10-10 15:48:43 PM EDT,,,,,,,,,,,,,,,,,,,
Instrument Type,steponeplus,,,,,,,,,,,,,,,,,,,
Passive Reference,ROX,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,,,,
Well,Sample Name,Target Name,Task,Reporter,Quencher,Cт,Cт Mean,Cт SD,Quantity,Quantity Mean,Quantity SD,Automatic Ct Threshold,Ct Threshold,Automatic Baseline,Baseline Start,Baseline End,Comments,HIGHSD,NOAMP,EXPFAIL
B10,Pdam_302-1_14,Pdam,UNKNOWN,FAM,NFQ-MGB,19.8106842041,19.6627960205,0.2091468275,,,,0,0.01,1,3,19,,N,N,N
B11,Pdam_302-1_15,Pdam,UNKNOWN,FAM,NFQ-MGB,20.4482536316,20.7711181641,0.4565980434,,,,0,0.01,1,3,20,,N,N,N
B12,Pdam_252-1_14,C,UNKNOWN,VIC,NFQ-MGB,39.6380996704,39.6380996704,,,,,0,0.01,1,3,39,,N,Y,Y
B12,Pdam_252-1_14,D,UNKNOWN,FAM,NFQ-MGB,23.3389053345,23.2608261108,0.110422045,,,,0,0.01,1,3,22,,N,Y,Y
C1,Pdam_252-1_14,Pdam,UNKNOWN,FAM,NFQ-MGB,21.6299571991,21.7123851776,0.1165707633,,,,0,0.01,1,3,20,,N,N,N
C2,Pdam_258-1_15,C,UNKNOWN,VIC,NFQ-MGB,24.9111156464,24.9822654724,0.1006210521,,,,0,0.01,1,3,24,,N,Y,Y
C2,Pdam_258-1_15,D,UNKNOWN,FAM,NFQ-MGB,Undetermined,,,,,,0,0.01,1,3,39,,N,Y,Y
C3,Pdam_286-1A_14,C,UNKNOWN,VIC,NFQ-MGB,24.3178653717,24.5216121674,0.288141489,,,,0,0.01,1,3,23,,N,N,N
C3,Pdam_286-1A_14,D,UNKNOWN,FAM,NFQ-MGB,25.2940425873,25.3270282745,0.0466488078,,,,0,0.01,1,3,24,,N,N,N
C4,Pdam_286-1A_15,C,UNKNOWN,VIC,NFQ-MGB,Undetermined,,,,,,0,0.01,1,3,39,,N,Y,Y
C4,Pdam_286-1A_15,D,UNKNOWN,FAM,NFQ-MGB,Undetermined,32.9241867065,,,,,0,0.01,1,3,39,,N,Y,Y
C5,Pdam_286-1B_15,C,UNKNOWN,VIC,NFQ-MGB,25.029132843,24.8374862671,0.2710291743,,,,0,0.01,1,3,24,,N,Y,Y
C5,Pdam_286-1B_15,D,UNKNOWN,FAM,NFQ-MGB,Undetermined,,,,,,0,0.01,1,3,39,,N,Y,Y
C6,Pdam_292-1_14,C,UNKNOWN,VIC,NFQ-MGB,Undetermined,,,,,,0,0.01,1,3,39,,N,Y,Y
C6,Pdam_292-1_14,D,UNKNOWN,FAM,NFQ-MGB,22.7027397156,22.685874939,0.0238503963,,,,0,0.01,1,3,22,,N,Y,Y
C7,Pdam_292-1_15,C,UNKNOWN,VIC,NFQ-MGB,Undetermined,,,,,,0,0.01,1,3,39,,N,Y,Y
C7,Pdam_292-1_15,D,UNKNOWN,FAM,NFQ-MGB,22.3435306549,22.3962669373,0.0745803639,,,,0,0.01,1,3,21,,N,Y,Y
C8,Pdam_299-1_14,C,UNKNOWN,VIC,NFQ-MGB,34.9895858765,34.4104576111,0.8190110326,,,,0,0.01,1,3,35,,Y,N,N
C8,Pdam_299-1_14,D,UNKNOWN,FAM,NFQ-MGB,22.362701416,22.3163604736,0.0655346438,,,,0,0.01,1,3,21,,Y,N,N
C9,Pdam_299-1_15,C,UNKNOWN,VIC,NFQ-MGB,33.6260299683,34.6645011902,1.4686200619,,,,0,0.01,1,3,35,,Y,N,N
C9,Pdam_299-1_15,D,UNKNOWN,FAM,NFQ-MGB,21.48595047,21.6659603119,0.2545723617,,,,0,0.01,1,3,20,,Y,N,N
C10,Pdam_302-1_14,C,UNKNOWN,VIC,NFQ-MGB,Undetermined,35.2059020996,,,,,0,0.01,1,3,39,,N,Y,Y
C10,Pdam_302-1_14,D,UNKNOWN,FAM,NFQ-MGB,21.8724117279,21.9207572937,0.0683723018,,,,0,0.01,1,3,21,,N,Y,Y
C11,Pdam_302-1_15,C,UNKNOWN,VIC,NFQ-MGB,34.1806373596,34.1806373596,,,,,0,0.01,1,3,35,,N,N,N
C11,Pdam_302-1_15,D,UNKNOWN,FAM,NFQ-MGB,22.9112510681,22.9522285461,0.0579495579,,,,0,0.01,1,3,22,,N,N,N
C12,Pdam_252-1_14,C,UNKNOWN,VIC,NFQ-MGB,Undetermined,39.6380996704,,,,,0,0.01,1,3,39,,N,Y,Y
C12,Pdam_252-1_14,D,UNKNOWN,FAM,NFQ-MGB,23.1827449799,23.2608261108,0.110422045,,,,0,0.01,1,3,22,,N,Y,Y
D1,Pdam_252-1_15,Pdam,UNKNOWN,FAM,NFQ-MGB,20.6797924042,20.7135810852,0.047785759,,,,0,0.01,1,3,20,,N,N,N
D2,Pdam_258-1_15,C,UNKNOWN,VIC,NFQ-MGB,25.0534152985,24.9822654724,0.1006210521,,,,0,0.01,1,3,24,,N,Y,Y
D2,Pdam_258-1_15,D,UNKNOWN,FAM,NFQ-MGB,Undetermined,,,,,,0,0.01,1,3,39,,N,Y,Y
D3,Pdam_286-1A_14,C,UNKNOWN,VIC,NFQ-MGB,24.725358963,24.5216121674,0.288141489,,,,0,0.01,1,3,24,,N,N,N
D3,Pdam_286-1A_14,D,UNKNOWN,FAM,NFQ-MGB,25.3600139618,25.3270282745,0.0466488078,,,,0,0.01,1,3,24,,N,N,N
D4,Pdam_286-1A_15,C,UNKNOWN,VIC,NFQ-MGB,Undetermined,,,,,,0,0.01,1,3,39,,N,Y,Y
D4,Pdam_286-1A_15,D,UNKNOWN,FAM,NFQ-MGB,32.9241867065,32.9241867065,,,,,0,0.01,1,3,32,,N,Y,Y
D5,Pdam_286-1B_15,C,UNKNOWN,VIC,NFQ-MGB,24.6458396912,24.8374862671,0.2710291743,,,,0,0.01,1,3,24,,N,Y,Y
D5,Pdam_286-1B_15,D,UNKNOWN,FAM,NFQ-MGB,Undetermined,,,,,,0,0.01,1,3,39,,N,Y,Y
D6,Pdam_292-1_14,C,UNKNOWN,VIC,NFQ-MGB,Undetermined,,,,,,0,0.01,1,3,39,,N,Y,Y
D6,Pdam_292-1_14,D,UNKNOWN,FAM,NFQ-MGB,22.6690101624,22.685874939,0.0238503963,,,,0,0.01,1,3,22,,N,Y,Y
D7,Pdam_292-1_15,C,UNKNOWN,VIC,NFQ-MGB,Undetermined,,,,,,0,0.01,1,3,39,,N,Y,Y
D7,Pdam_292-1_15,D,UNKNOWN,FAM,NFQ-MGB,22.4490032196,22.3962669373,0.0745803639,,,,0,0.01,1,3,21,,N,Y,Y
D8,Pdam_299-1_14,C,UNKNOWN,VIC,NFQ-MGB,33.8313293457,34.4104576111,0.8190110326,,,,0,0.01,1,3,34,,Y,N,N
D8,Pdam_299-1_14,D,UNKNOWN,FAM,NFQ-MGB,22.2700214386,22.3163604736,0.0655346438,,,,0,0.01,1,3,21,,Y,N,N
D9,Pdam_299-1_15,C,UNKNOWN,VIC,NFQ-MGB,35.7029724121,34.6645011902,1.4686200619,,,,0,0.01,1,3,35,,Y,N,N
D9,Pdam_299-1_15,D,UNKNOWN,FAM,NFQ-MGB,21.8459701538,21.6659603119,0.2545723617,,,,0,0.01,1,3,21,,Y,N,N
D10,Pdam_302-1_14,C,UNKNOWN,VIC,NFQ-MGB,35.2059020996,35.2059020996,,,,,0,0.01,1,3,35,,N,N,N
D10,Pdam_302-1_14,D,UNKNOWN,FAM,NFQ-MGB,21.9691047668,21.9207572937,0.0683723018,,,,0,0.01,1,3,21,,N,N,N
D11,Pdam_302-1_15,C,UNKNOWN,VIC,NFQ-MGB,Undetermined,34.1806373596,,,,,0,0.01,1,3,39,,N,Y,Y
D11,Pdam_302-1_15,D,UNKNOWN,FAM,NFQ-MGB,22.9932041168,22.9522285461,0.0579495579,,,,0,0.01,1,3,22,,N,Y,Y
D12,Pdam_252-1_15,C,UNKNOWN,VIC,NFQ-MGB,33.9799118042,34.9720573425,1.4031056166,,,,0,0.01,1,3,35,,Y,N,N
D12,Pdam_252-1_15,D,UNKNOWN,FAM,NFQ-MGB,22.6627006531,22.5643997192,0.1390185207,,,,0,0.01,1,3,22,,Y,N,N
E1,Pdam_252-1_15,Pdam,UNKNOWN,FAM,NFQ-MGB,20.7473716736,20.7135810852,0.047785759,,,,0,0.01,1,3,20,,N,N,N
E2,Pdam_303-1_14,C,UNKNOWN,VIC,NFQ-MGB,32.9102592468,33.5312995911,0.8782836795,,,,0,0.01,1,3,33,,Y,N,N
E2,Pdam_303-1_14,D,UNKNOWN,FAM,NFQ-MGB,22.4257354736,22.4059715271,0.0279504415,,,,0,0.01,1,3,21,,Y,N,N
E3,Pdam_303-1_15,C,UNKNOWN,VIC,NFQ-MGB,26.882019043,27.0385131836,0.2213147879,,,,0,0.01,1,3,26,,N,N,N
E3,Pdam_303-1_15,D,UNKNOWN,FAM,NFQ-MGB,23.2261238098,23.2445793152,0.026101375,,,,0,0.01,1,3,22,,N,N,N
E4,Pdam_304-1_14,C,UNKNOWN,VIC,NFQ-MGB,36.741771698,36.3194503784,0.5972498655,,,,0,0.01,1,3,35,,Y,N,N
E4,Pdam_304-1_14,D,UNKNOWN,FAM,NFQ-MGB,22.7730484009,22.8265914917,0.0757227167,,,,0,0.01,1,3,22,,Y,N,N
E5,Pdam_304-1_15,C,UNKNOWN,VIC,NFQ-MGB,Undetermined,,,,,,0,0.01,1,3,39,,N,Y,Y
E5,Pdam_304-1_15,D,UNKNOWN,FAM,NFQ-MGB,22.0223178864,22.1046352386,0.116414316,,,,0,0.01,1,3,21,,N,Y,Y
E6,Pdam_337-1A_14,C,UNKNOWN,VIC,NFQ-MGB,22.6718254089,22.6867485046,0.0211057924,,,,0,0.01,1,3,22,,N,N,N
E6,Pdam_337-1A_14,D,UNKNOWN,FAM,NFQ-MGB,33.9358253479,33.9358253479,,,,,0,0.01,1,3,33,,N,N,N
E7,Pdam_337-1A_15,C,UNKNOWN,VIC,NFQ-MGB,23.9067058563,23.9343910217,0.0391540863,,,,0,0.01,1,3,23,,N,Y,Y
E7,Pdam_337-1A_15,D,UNKNOWN,FAM,NFQ-MGB,Undetermined,,,,,,0,0.01,1,3,39,,N,Y,Y
E8,Pdam_337-1B_15,C,UNKNOWN,VIC,NFQ-MGB,23.9500865936,23.8852615356,0.0916764736,,,,0,0.01,1,3,23,,N,Y,Y
E8,Pdam_337-1B_15,D,UNKNOWN,FAM,NFQ-MGB,Undetermined,,,,,,0,0.01,1,3,39,,N,Y,Y
E9,Pdam_360-1_14,C,UNKNOWN,VIC,NFQ-MGB,24.8799648285,24.9966716766,0.1650484055,,,,0,0.01,1,3,24,,N,Y,Y
E9,Pdam_360-1_14,D,UNKNOWN,FAM,NFQ-MGB,Undetermined,,,,,,0,0.01,1,3,39,,N,Y,Y
E10,Pdam_360-1_15,C,UNKNOWN,VIC,NFQ-MGB,23.9299869537,23.9856128693,0.0786669254,,,,0,0.01,1,3,23,,N,Y,Y
E10,Pdam_360-1_15,D,UNKNOWN,FAM,NFQ-MGB,Undetermined,,,,,,0,0.01,1,3,39,,N,Y,Y
E11,Pdam_268-1_15,C,UNKNOWN,VIC,NFQ-MGB,22.9688301086,23.1531543732,0.2606738806,,,,0,0.01,1,3,22,,Y,N,N
E11,Pdam_268-1_15,D,UNKNOWN,FAM,NFQ-MGB,32.3660964966,33.6673812866,1.8402945995,,,,0,0.01,1,3,32,,Y,N,N
E12,Pdam_252-1_15,C,UNKNOWN,VIC,NFQ-MGB,35.9642028809,34.9720573425,1.4031056166,,,,0,0.01,1,3,39,,Y,N,Y
E12,Pdam_252-1_15,D,UNKNOWN,FAM,NFQ-MGB,22.4660987854,22.5643997192,0.1390185207,,,,0,0.01,1,3,21,,Y,N,Y
F1,Pdam_258-1_14,Pdam,UNKNOWN,FAM,NFQ-MGB,18.9668998718,19.1223640442,0.2198608965,,,,0,0.01,1,3,18,,N,N,N
F2,Pdam_303-1_14,C,UNKNOWN,VIC,NFQ-MGB,34.1523399353,33.5312995911,0.8782836795,,,,0,0.01,1,3,34,,Y,N,N
F2,Pdam_303-1_14,D,UNKNOWN,FAM,NFQ-MGB,22.3862075806,22.4059715271,0.0279504415,,,,0,0.01,1,3,21,,Y,N,N
F3,Pdam_303-1_15,C,UNKNOWN,VIC,NFQ-MGB,27.1950054169,27.0385131836,0.2213147879,,,,0,0.01,1,3,27,,N,N,N
F3,Pdam_303-1_15,D,UNKNOWN,FAM,NFQ-MGB,23.2630367279,23.2445793152,0.026101375,,,,0,0.01,1,3,22,,N,N,N
F4,Pdam_304-1_14,C,UNKNOWN,VIC,NFQ-MGB,35.8971328735,36.3194503784,0.5972498655,,,,0,0.01,1,3,35,,Y,N,N
F4,Pdam_304-1_14,D,UNKNOWN,FAM,NFQ-MGB,22.8801364899,22.8265914917,0.0757227167,,,,0,0.01,1,3,22,,Y,N,N
F5,Pdam_304-1_15,C,UNKNOWN,VIC,NFQ-MGB,Undetermined,,,,,,0,0.01,1,3,39,,N,Y,Y
F5,Pdam_304-1_15,D,UNKNOWN,FAM,NFQ-MGB,22.1869525909,22.1046352386,0.116414316,,,,0,0.01,1,3,21,,N,Y,Y
F6,Pdam_337-1A_14,C,UNKNOWN,VIC,NFQ-MGB,22.7016735077,22.6867485046,0.0211057924,,,,0,0.01,1,3,22,,N,Y,Y
F6,Pdam_337-1A_14,D,UNKNOWN,FAM,NFQ-MGB,Undetermined,33.9358253479,,,,,0,0.01,1,3,39,,N,Y,Y
F7,Pdam_337-1A_15,C,UNKNOWN,VIC,NFQ-MGB,23.9620780945,23.9343910217,0.0391540863,,,,0,0.01,1,3,23,,N,Y,Y
F7,Pdam_337-1A_15,D,UNKNOWN,FAM,NFQ-MGB,Undetermined,,,,,,0,0.01,1,3,39,,N,Y,Y
F8,Pdam_337-1B_15,C,UNKNOWN,VIC,NFQ-MGB,23.8204364777,23.8852615356,0.0916764736,,,,0,0.01,1,3,23,,N,Y,Y
F8,Pdam_337-1B_15,D,UNKNOWN,FAM,NFQ-MGB,Undetermined,,,,,,0,0.01,1,3,39,,N,Y,Y
F9,Pdam_360-1_14,C,UNKNOWN,VIC,NFQ-MGB,25.1133785248,24.9966716766,0.1650484055,,,,0,0.01,1,3,24,,N,Y,Y
F9,Pdam_360-1_14,D,UNKNOWN,FAM,NFQ-MGB,Undetermined,,,,,,0,0.01,1,3,39,,N,Y,Y
F10,Pdam_360-1_15,C,UNKNOWN,VIC,NFQ-MGB,24.0412387848,23.9856128693,0.0786669254,,,,0,0.01,1,3,23,,N,Y,Y
F10,Pdam_360-1_15,D,UNKNOWN,FAM,NFQ-MGB,Undetermined,,,,,,0,0.01,1,3,39,,N,Y,Y
F11,Pdam_268-1_15,C,UNKNOWN,VIC,NFQ-MGB,23.3374786377,23.1531543732,0.2606738806,,,,0,0.01,1,3,23,,Y,N,N
F11,Pdam_268-1_15,D,UNKNOWN,FAM,NFQ-MGB,34.9686660767,33.6673812866,1.8402945995,,,,0,0.01,1,3,35,,Y,N,N
F12,Pdam_258-1_14,C,UNKNOWN,VIC,NFQ-MGB,22.6032371521,23.9712924957,1.9347224236,,,,0,0.01,1,3,22,,Y,N,Y
F12,Pdam_258-1_14,D,UNKNOWN,FAM,NFQ-MGB,Undetermined,22.1049957275,,,,,0,0.01,1,3,39,,Y,N,Y
G1,Pdam_258-1_14,Pdam,UNKNOWN,FAM,NFQ-MGB,19.2778301239,19.1223640442,0.2198608965,,,,0,0.01,1,3,18,,N,N,N
G2,Pdam_303-1_14,Pdam,UNKNOWN,FAM,NFQ-MGB,19.4856586456,19.5673122406,0.1154756248,,,,0,0.01,1,3,18,,N,N,N
G3,Pdam_303-1_15,Pdam,UNKNOWN,FAM,NFQ-MGB,19.8924922943,20.0615959167,0.2391472906,,,,0,0.01,1,3,19,,N,N,N
G4,Pdam_304-1_14,Pdam,UNKNOWN,FAM,NFQ-MGB,19.4016227722,19.9385948181,0.7593931556,,,,0,0.01,1,3,18,,Y,N,N
G5,Pdam_304-1_15,Pdam,UNKNOWN,FAM,NFQ-MGB,19.589220047,19.5318374634,0.0811525732,,,,0,0.01,1,3,18,,N,N,N
G6,Pdam_337-1A_14,Pdam,UNKNOWN,FAM,NFQ-MGB,19.2034111023,19.4415855408,0.3368281722,,,,0,0.01,1,3,18,,N,N,N
G7,Pdam_337-1A_15,Pdam,UNKNOWN,FAM,NFQ-MGB,20.2488117218,20.5641899109,0.4460134506,,,,0,0.01,1,3,19,,N,N,N
G8,Pdam_337-1B_15,Pdam,UNKNOWN,FAM,NFQ-MGB,20.8321685791,21.2147865295,0.5411034822,,,,0,0.01,1,3,20,,Y,N,N
G9,Pdam_360-1_14,Pdam,UNKNOWN,FAM,NFQ-MGB,23.5733833313,24.101184845,0.7464253902,,,,0,0.01,1,3,22,,Y,N,N
G10,Pdam_360-1_15,Pdam,UNKNOWN,FAM,NFQ-MGB,21.0220069885,21.5215415955,0.7064499855,,,,0,0.01,1,3,20,,Y,N,N
G11,Pdam_268-1_15,Pdam,UNKNOWN,FAM,NFQ-MGB,21.8200893402,22.2315006256,0.5818234086,,,,0,0.01,1,3,21,,Y,N,N
G12,Pdam_258-1_14,C,UNKNOWN,VIC,NFQ-MGB,25.3393478394,23.9712924957,1.9347224236,,,,0,0.01,1,3,25,,Y,N,N
G12,Pdam_258-1_14,D,UNKNOWN,FAM,NFQ-MGB,22.1049957275,22.1049957275,,,,,0,0.01,1,3,21,,Y,N,N
H1,Pdam_NTC_14,Pdam,UNKNOWN,FAM,NFQ-MGB,Undetermined,,,,,,0,0.01,1,3,39,,N,N,Y
H2,Pdam_303-1_14,Pdam,UNKNOWN,FAM,NFQ-MGB,19.6489658356,19.5673122406,0.1154756248,,,,0,0.01,1,3,18,,N,N,N
H3,Pdam_303-1_15,Pdam,UNKNOWN,FAM,NFQ-MGB,20.2306976318,20.0615959167,0.2391472906,,,,0,0.01,1,3,19,,N,N,N
H4,Pdam_304-1_14,Pdam,UNKNOWN,FAM,NFQ-MGB,20.475566864,19.9385948181,0.7593931556,,,,0,0.01,1,3,19,,Y,N,N
H5,Pdam_304-1_15,Pdam,UNKNOWN,FAM,NFQ-MGB,19.4744529724,19.5318374634,0.0811525732,,,,0,0.01,1,3,18,,N,N,N
H6,Pdam_337-1A_14,Pdam,UNKNOWN,FAM,NFQ-MGB,19.6797580719,19.4415855408,0.3368281722,,,,0,0.01,1,3,19,,N,N,N
H7,Pdam_337-1A_15,Pdam,UNKNOWN,FAM,NFQ-MGB,20.8795700073,20.5641899109,0.4460134506,,,,0,0.01,1,3,20,,N,N,N
H8,Pdam_337-1B_15,Pdam,UNKNOWN,FAM,NFQ-MGB,21.59740448,21.2147865295,0.5411034822,,,,0,0.01,1,3,21,,Y,N,N
H9,Pdam_360-1_14,Pdam,UNKNOWN,FAM,NFQ-MGB,24.628988266,24.101184845,0.7464253902,,,,0,0.01,1,3,24,,Y,N,N
H10,Pdam_360-1_15,Pdam,UNKNOWN,FAM,NFQ-MGB,22.0210781097,21.5215415955,0.7064499855,,,,0,0.01,1,3,21,,Y,N,N
H11,Pdam_268-1_15,Pdam,UNKNOWN,FAM,NFQ-MGB,22.642911911,22.2315006256,0.5818234086,,,,0,0.01,1,3,22,,Y,N,N
H12,Pdam_NTC_14,C,UNKNOWN,VIC,NFQ-MGB,Undetermined,,,,,,0,0.01,1,3,39,,N,Y,Y
H12,Pdam_NTC_14,D,UNKNOWN,FAM,NFQ-MGB,Undetermined,,,,,,0,0.01,1,3,39,,N,Y,Y
